datetime,Mean CH - layer 2 (Principal Aquifer)
7/1/1945,184.1255474
8/1/1945,184.1255474
9/1/1945,184.1255474
10/1/1945,184.1191238
11/1/1945,184.1156429
12/1/1945,184.0207569
1/1/1946,183.9732452
2/1/1946,183.9579726
3/1/1946,183.9565258
4/1/1946,183.9547511
5/1/1946,183.9528541
6/1/1946,183.9507358
7/1/1946,183.9428599
8/1/1946,183.9007599
9/1/1946,183.8551117
10/1/1946,183.5107355
11/1/1946,183.3611852
12/1/1946,183.1985077
1/1/1947,183.0318135
2/1/1947,182.8858154
3/1/1947,182.7893295
4/1/1947,182.7203151
5/1/1947,182.6853024
6/1/1947,182.6662232
7/1/1947,182.6488154
8/1/1947,182.6282119
9/1/1947,182.6038167
10/1/1947,182.5834807
11/1/1947,182.5655274
12/1/1947,182.5507976
1/1/1948,182.5397221
2/1/1948,182.5314539
3/1/1948,182.5250133
4/1/1948,182.5188609
5/1/1948,182.3204736
6/1/1948,182.3149425
7/1/1948,182.3095402
8/1/1948,182.0951208
9/1/1948,182.0630023
10/1/1948,182.0467006
11/1/1948,182.0022015
12/1/1948,181.9245766
1/1/1949,181.8709337
2/1/1949,181.8123607
3/1/1949,181.7481199
4/1/1949,181.6221005
5/1/1949,181.4739261
6/1/1949,181.0633588
7/1/1949,180.911739
8/1/1949,180.7940642
9/1/1949,180.7429946
10/1/1949,180.4605775
11/1/1949,180.4330213
12/1/1949,180.4028235
1/1/1950,180.3799989
2/1/1950,180.360252
3/1/1950,180.3453594
4/1/1950,180.3333403
5/1/1950,180.3180038
6/1/1950,180.3011795
7/1/1950,180.2857663
8/1/1950,180.2665692
9/1/1950,180.2472864
10/1/1950,179.9810255
11/1/1950,180.3952406
12/1/1950,180.4500874
1/1/1951,179.9198233
2/1/1951,179.3236255
3/1/1951,179.0307744
4/1/1951,178.4915808
5/1/1951,178.4309392
6/1/1951,177.9142824
7/1/1951,177.6301692
8/1/1951,177.7765235
9/1/1951,177.6733569
10/1/1951,177.5144378
11/1/1951,176.9400827
12/1/1951,176.7425994
1/1/1952,176.0381849
2/1/1952,175.6248315
3/1/1952,174.7761817
4/1/1952,174.3150757
5/1/1952,173.6452313
6/1/1952,173.2682934
7/1/1952,172.9373486
8/1/1952,172.5509407
9/1/1952,172.0168492
10/1/1952,170.8472169
11/1/1952,170.1334247
12/1/1952,169.053802
1/1/1953,168.337284
2/1/1953,166.8175651
3/1/1953,165.3788028
4/1/1953,164.2538539
5/1/1953,163.3051449
6/1/1953,161.2637491
7/1/1953,160.0123744
8/1/1953,158.9666886
9/1/1953,157.6837563
10/1/1953,155.9394701
11/1/1953,154.6547792
12/1/1953,152.901608
1/1/1954,151.8184516
2/1/1954,150.8167818
3/1/1954,150.2563803
4/1/1954,149.459532
5/1/1954,149.0301405
6/1/1954,148.394468
7/1/1954,148.0758408
8/1/1954,147.7849572
9/1/1954,147.5211661
10/1/1954,147.283305
11/1/1954,147.0461382
12/1/1954,146.8251932
1/1/1955,146.5996555
2/1/1955,146.135067
3/1/1955,146.2111114
4/1/1955,146.0329468
5/1/1955,146.1538057
6/1/1955,146.034317
7/1/1955,145.9380766
8/1/1955,145.8556149
9/1/1955,145.7828205
10/1/1955,145.7283778
11/1/1955,145.6688898
12/1/1955,145.6157056
1/1/1956,145.5632956
2/1/1956,145.5252821
3/1/1956,145.495345
4/1/1956,145.4640466
5/1/1956,145.427681
6/1/1956,145.3943015
7/1/1956,145.3660661
8/1/1956,145.3290706
9/1/1956,145.2822473
10/1/1956,145.2343668
11/1/1956,145.1859113
12/1/1956,145.1390084
1/1/1957,145.0933937
2/1/1957,145.051144
3/1/1957,145.0105151
4/1/1957,144.9756808
5/1/1957,144.9452715
6/1/1957,144.914412
7/1/1957,144.8855144
8/1/1957,144.8551075
9/1/1957,144.8248214
10/1/1957,144.802501
11/1/1957,144.7397732
12/1/1957,144.6389089
1/1/1958,144.5586378
2/1/1958,144.4990043
3/1/1958,144.468053
4/1/1958,144.4414934
5/1/1958,144.4238315
6/1/1958,144.4119544
7/1/1958,144.637457
8/1/1958,144.6237761
9/1/1958,144.6114471
10/1/1958,144.6060984
11/1/1958,144.6036825
12/1/1958,144.6014287
1/1/1959,144.5992014
2/1/1959,144.5965824
3/1/1959,144.5849125
4/1/1959,144.5546136
5/1/1959,144.5322666
6/1/1959,144.5147926
7/1/1959,144.5006306
8/1/1959,144.1602406
9/1/1959,144.1094045
10/1/1959,144.0823925
11/1/1959,144.7111652
12/1/1959,144.6142839
1/1/1960,144.4959283
2/1/1960,144.3767922
3/1/1960,144.3099731
4/1/1960,144.2695763
5/1/1960,144.2456105
6/1/1960,144.2325142
7/1/1960,144.223945
8/1/1960,144.2176145
9/1/1960,144.2114305
10/1/1960,144.2055669
11/1/1960,144.4400392
12/1/1960,144.4323916
1/1/1961,144.4244507
2/1/1961,144.4164138
3/1/1961,144.408983
4/1/1961,144.4004668
5/1/1961,144.3918229
6/1/1961,144.6139582
7/1/1961,144.5982769
8/1/1961,144.8582874
9/1/1961,144.5410879
10/1/1961,144.1706583
11/1/1961,144.1242972
12/1/1961,143.9059077
1/1/1962,144.1423138
2/1/1962,144.1273482
3/1/1962,144.1137953
4/1/1962,143.8468907
5/1/1962,143.8368407
6/1/1962,143.8264548
7/1/1962,143.8165775
8/1/1962,143.8067146
9/1/1962,143.7973007
