Date,BLS,Alt,Aquifer,,,,,,
11/26/1977,478,-129.49,Lower,,,,,,
11/27/1977,479.5,-130.99,Lower,,,,,,
11/28/1977,480.8,-132.29,Lower,,,,,,
11/29/1977,482,-133.49,Lower,,,,,,
11/30/1977,483.2,-134.69,Lower,,,,,,
12/1/1977,484.2,-135.69,Lower,,,,,,
12/2/1977,485.5,-136.99,Lower,,,,,,
12/3/1977,486.6,-138.09,Lower,,,,,,
12/4/1977,487.6,-139.09,Lower,,,,,,
12/5/1977,488.4,-139.89,Lower,,,,,,
12/6/1977,489.5,-140.99,Lower,,,,,,
12/7/1977,490.4,-141.89,Lower,,,,,,
12/8/1977,491.7,-143.19,Lower,,,,,,
12/9/1977,510.4,-161.89,Lower,,,,,,
12/10/1977,514.1,-165.59,Lower,,,,,,
12/11/1977,517.3,-168.79,Lower,,,,,,
12/12/1977,520.1,-171.59,Lower,,,,,,
12/13/1977,522.3,-173.79,Lower,,,,,,
12/14/1977,524.3,-175.79,Lower,,,,,,
12/15/1977,525.3,-176.79,Lower,,,,,,
12/16/1977,526.5,-177.99,Lower,,,,,,
12/17/1977,527.7,-179.19,Lower,,,,,,
12/18/1977,528.5,-179.99,Lower,,,,,,
12/19/1977,530.4,-181.89,Lower,,,,,,
1/24/1978,530.6,-182.09,Lower,,,,,,
1/25/1978,524.9,-176.39,Lower,,,,,,
1/26/1978,522.2,-173.69,Lower,,,,,,
1/27/1978,523.9,-175.39,Lower,,,,,,
1/28/1978,522,-173.49,Lower,,,,,,
1/29/1978,520.2,-171.69,Lower,,,,,,
1/30/1978,519.9,-171.39,Lower,,,,,,
1/31/1978,520,-171.49,Lower,,,,,,
2/1/1978,520.1,-171.59,Lower,,,,,,
2/3/1978,519.9,-171.39,Lower,,,,,,
2/4/1978,519.7,-171.19,Lower,,,,,,
2/5/1978,519.5,-170.99,Lower,,,,,,
2/6/1978,519.3,-170.79,Lower,,,,,,
2/7/1978,518.7,-170.19,Lower,,,,,,
2/8/1978,518.4,-169.89,Lower,,,,,,
2/9/1978,518,-169.49,Lower,,,,,,
2/10/1978,517.2,-168.69,Lower,,,,,,
2/11/1978,516.6,-168.09,Lower,,,,,,
2/12/1978,515.7,-167.19,Lower,,,,,,
2/13/1978,514.7,-166.19,Lower,,,,,,
2/14/1978,513.6,-165.09,Lower,,,,,,
2/15/1978,512.6,-164.09,Lower,,,,,,
2/16/1978,511.8,-163.29,Lower,,,,,,
2/17/1978,510.8,-162.29,Lower,,,,,,
2/18/1978,509.9,-161.39,Lower,,,,,,
2/19/1978,508.7,-160.19,Lower,,,,,,
2/20/1978,507.3,-158.79,Lower,,,,,,
2/21/1978,506,-157.49,Lower,,,,,,
2/22/1978,503.8,-155.29,Lower,,,,,,
2/23/1978,502.2,-153.69,Lower,,,,,,
2/24/1978,500.3,-151.79,Lower,,,,,,
2/25/1978,498.5,-149.99,Lower,,,,,,
2/26/1978,496.6,-148.09,Lower,,,,,,
2/27/1978,495.2,-146.69,Lower,,,,,,
2/28/1978,493.7,-145.19,Lower,,,,,,
3/1/1978,492.1,-143.59,Lower,,,,,,
3/2/1978,490.7,-142.19,Lower,,,,,,
3/3/1978,489.1,-140.59,Lower,,,,,,
3/4/1978,487.4,-138.89,Lower,,,,,,
3/5/1978,486.1,-137.59,Lower,,,,,,
3/6/1978,484.2,-135.69,Lower,,,,,,
3/7/1978,482.9,-134.39,Lower,,,,,,
3/8/1978,481.5,-132.99,Lower,,,,,,
3/9/1978,480.4,-131.89,Lower,,,,,,
3/10/1978,479.3,-130.79,Lower,,,,,,
3/11/1978,477.7,-129.19,Lower,,,,,,
3/12/1978,476.7,-128.19,Lower,,,,,,
3/13/1978,475.6,-127.09,Lower,,,,,,
3/14/1978,474.7,-126.19,Lower,,,,,,
3/15/1978,473.4,-124.89,Lower,,,,,,
3/16/1978,472.2,-123.69,Lower,,,,,,
3/17/1978,471.3,-122.79,Lower,,,,,,
3/18/1978,470.4,-121.89,Lower,,,,,,
3/19/1978,469.1,-120.59,Lower,,,,,,
3/20/1978,468.4,-119.89,Lower,,,,,,
3/21/1978,467.6,-119.09,Lower,,,,,,
3/22/1978,467,-118.49,Lower,,,,,,
3/23/1978,466.1,-117.59,Lower,,,,,,
3/24/1978,465.3,-116.79,Lower,,,,,,
3/25/1978,464.4,-115.89,Lower,,,,,,
3/26/1978,463.6,-115.09,Lower,,,,,,
3/27/1978,463.1,-114.59,Lower,,,,,,
3/28/1978,462.4,-113.89,Lower,,,,,,
3/31/1978,461.4,-112.89,Lower,,,,,,
4/3/1978,458.4,-109.89,Lower,,,,,,
4/5/1978,457.9,-109.39,Lower,,,,,,
4/24/1978,444.6,-96.09,Lower,,,,,,
6/20/1978,433.5,-84.99,Lower,,,,,,
6/22/1978,433.6,-85.09,Lower,,,,,,
6/23/1978,434,-85.49,Lower,,,,,,
6/24/1978,434.2,-85.69,Lower,,,,,,
6/25/1978,434.4,-85.89,Lower,,,,,,
6/26/1978,434.6,-86.09,Lower,,,,,,
6/27/1978,434.4,-85.89,Lower,,,,,,
6/28/1978,434.9,-86.39,Lower,,,,,,
6/29/1978,435,-86.49,Lower,,,,,,
6/30/1978,435.1,-86.59,Lower,,,,,,
7/1/1978,434.8,-86.29,Lower,,,,,,
7/2/1978,434.3,-85.79,Lower,,,,,,
7/3/1978,433.9,-85.39,Lower,,,,,,
7/4/1978,433.6,-85.09,Lower,,,,,,
7/5/1978,433.3,-84.79,Lower,,,,,,
7/6/1978,433,-84.49,Lower,,,,,,
7/7/1978,432.9,-84.39,Lower,,,,,,
7/8/1978,432.8,-84.29,Lower,,,,,,
7/9/1978,432.4,-83.89,Lower,,,,,,
7/10/1978,432.2,-83.69,Lower,,,,,,
7/11/1978,432.1,-83.59,Lower,,,,,,
7/12/1978,431.9,-83.39,Lower,,,,,,
7/13/1978,431.7,-83.19,Lower,,,,,,
7/14/1978,431.4,-82.89,Lower,,,,,,
7/17/1978,431.5,-82.99,Lower,,,,,,
7/18/1978,431.8,-83.29,Lower,,,,,,
7/19/1978,432.1,-83.59,Lower,,,,,,
7/20/1978,432.3,-83.79,Lower,,,,,,
7/22/1978,432.4,-83.89,Lower,,,,,,
7/23/1978,433,-84.49,Lower,,,,,,
7/24/1978,433.2,-84.69,Lower,,,,,,
7/25/1978,433.5,-84.99,Lower,,,,,,
7/26/1978,433.9,-85.39,Lower,,,,,,
7/27/1978,434.2,-85.69,Lower,,,,,,
7/28/1978,434.8,-86.29,Lower,,,,,,
7/29/1978,435.2,-86.69,Lower,,,,,,
7/30/1978,435.7,-87.19,Lower,,,,,,
7/31/1978,435.8,-87.29,Lower,,,,,,
8/1/1978,435.9,-87.39,Lower,,,,,,
8/2/1978,436.1,-87.59,Lower,,,,,,
8/3/1978,436.3,-87.79,Lower,,,,,,
8/4/1978,436.4,-87.89,Lower,,,,,,
8/5/1978,436.5,-87.99,Lower,,,,,,
8/7/1978,436.4,-87.89,Lower,,,,,,
8/8/1978,436.2,-87.69,Lower,,,,,,
8/9/1978,436.1,-87.59,Lower,,,,,,
8/10/1978,436,-87.49,Lower,,,,,,
8/11/1978,435.9,-87.39,Lower,,,,,,
8/12/1978,435.8,-87.29,Lower,,,,,,
8/14/1978,436,-87.49,Lower,,,,,,
8/15/1978,435.5,-86.99,Lower,,,,,,
8/16/1978,435.1,-86.59,Lower,,,,,,
8/17/1978,434.8,-86.29,Lower,,,,,,
8/18/1978,433.7,-85.19,Lower,,,,,,
8/19/1978,433,-84.49,Lower,,,,,,
8/20/1978,433.2,-84.69,Lower,,,,,,
8/21/1978,432.8,-84.29,Lower,,,,,,
8/22/1978,432.3,-83.79,Lower,,,,,,
8/23/1978,432,-83.49,Lower,,,,,,
8/24/1978,431.9,-83.39,Lower,,,,,,
8/25/1978,431.7,-83.19,Lower,,,,,,
8/26/1978,431.5,-82.99,Lower,,,,,,
8/27/1978,431.2,-82.69,Lower,,,,,,
8/28/1978,430.9,-82.39,Lower,,,,,,
8/29/1978,430.6,-82.09,Lower,,,,,,
8/30/1978,430.5,-81.99,Lower,,,,,,
8/31/1978,430.2,-81.69,Lower,,,,,,
9/1/1978,429.9,-81.39,Lower,,,,,,
9/2/1978,429.6,-81.09,Lower,,,,,,
9/3/1978,429.5,-80.99,Lower,,,,,,
9/4/1978,429.4,-80.89,Lower,,,,,,
9/5/1978,429.1,-80.59,Lower,,,,,,
9/6/1978,428.6,-80.09,Lower,,,,,,
9/7/1978,428.2,-79.69,Lower,,,,,,
9/8/1978,427.8,-79.29,Lower,,,,,,
9/9/1978,427.5,-78.99,Lower,,,,,,
9/10/1978,427.1,-78.59,Lower,,,,,,
9/11/1978,426.8,-78.29,Lower,,,,,,
9/12/1978,426.2,-77.69,Lower,,,,,,
9/13/1978,425.8,-77.29,Lower,,,,,,
9/14/1978,425.5,-76.99,Lower,,,,,,
9/15/1978,425.1,-76.59,Lower,,,,,,
9/16/1978,424.8,-76.29,Lower,,,,,,
9/17/1978,424.4,-75.89,Lower,,,,,,
9/18/1978,424.1,-75.59,Lower,,,,,,
9/19/1978,423.9,-75.39,Lower,,,,,,
9/20/1978,423.6,-75.09,Lower,,,,,,
9/21/1978,423.1,-74.59,Lower,,,,,,
9/22/1978,422.8,-74.29,Lower,,,,,,
9/23/1978,422.4,-73.89,Lower,,,,,,
9/24/1978,422.1,-73.59,Lower,,,,,,
9/25/1978,421.8,-73.29,Lower,,,,,,
9/26/1978,421.5,-72.99,Lower,,,,,,
9/27/1978,421.4,-72.89,Lower,,,,,,
9/28/1978,421.1,-72.59,Lower,,,,,,
9/29/1978,420.8,-72.29,Lower,,,,,,
9/30/1978,420.7,-72.19,Lower,,,,,,
10/1/1978,420.5,-71.99,Lower,,,,,,
10/2/1978,420.2,-71.69,Lower,,,,,,
10/3/1978,419.9,-71.39,Lower,,,,,,
10/4/1978,419.7,-71.19,Lower,,,,,,
10/5/1978,419.6,-71.09,Lower,,,,,,
10/6/1978,419.7,-71.19,Lower,,,,,,
10/7/1978,419.3,-70.79,Lower,,,,,,
10/8/1978,419.2,-70.69,Lower,,,,,,
10/9/1978,418.9,-70.39,Lower,,,,,,
10/10/1978,418.8,-70.29,Lower,,,,,,
10/11/1978,418.6,-70.09,Lower,,,,,,
10/12/1978,418.1,-69.59,Lower,,,,,,
10/13/1978,417.9,-69.39,Lower,,,,,,
10/14/1978,417.8,-69.29,Lower,,,,,,
10/15/1978,417.7,-69.19,Lower,,,,,,
10/16/1978,417.6,-69.09,Lower,,,,,,
10/17/1978,417.7,-69.19,Lower,,,,,,
10/18/1978,417.3,-68.79,Lower,,,,,,
10/19/1978,417.2,-68.69,Lower,,,,,,
10/20/1978,417.1,-68.59,Lower,,,,,,
10/21/1978,416.9,-68.39,Lower,,,,,,
10/22/1978,416.8,-68.29,Lower,,,,,,
10/23/1978,416.6,-68.09,Lower,,,,,,
10/24/1978,416.3,-67.79,Lower,,,,,,
10/25/1978,416.1,-67.59,Lower,,,,,,
10/26/1978,416,-67.49,Lower,,,,,,
10/27/1978,415.9,-67.39,Lower,,,,,,
10/28/1978,415.8,-67.29,Lower,,,,,,
10/29/1978,415.7,-67.19,Lower,,,,,,
10/30/1978,415.6,-67.09,Lower,,,,,,
10/31/1978,415.2,-66.69,Lower,,,,,,
11/1/1978,415.1,-66.59,Lower,,,,,,
11/3/1978,415,-66.49,Lower,,,,,,
11/4/1978,414.9,-66.39,Lower,,,,,,
11/5/1978,414.8,-66.29,Lower,,,,,,
11/6/1978,414.7,-66.19,Lower,,,,,,
11/7/1978,414.5,-65.99,Lower,,,,,,
11/8/1978,414.2,-65.69,Lower,,,,,,
11/9/1978,414.1,-65.59,Lower,,,,,,
11/12/1978,413.9,-65.39,Lower,,,,,,
11/14/1978,413.8,-65.29,Lower,,,,,,
11/15/1978,413.6,-65.09,Lower,,,,,,
11/16/1978,413.3,-64.79,Lower,,,,,,
11/17/1978,413.2,-64.69,Lower,,,,,,
11/18/1978,413,-64.49,Lower,,,,,,
11/19/1978,412.9,-64.39,Lower,,,,,,
11/23/1978,412.7,-64.19,Lower,,,,,,
11/24/1978,412.3,-63.79,Lower,,,,,,
11/25/1978,412.2,-63.69,Lower,,,,,,
11/27/1978,412.1,-63.59,Lower,,,,,,
11/28/1978,412,-63.49,Lower,,,,,,
11/30/1978,411.9,-63.39,Lower,,,,,,
12/1/1978,411.8,-63.29,Lower,,,,,,
12/2/1978,411.6,-63.09,Lower,,,,,,
12/3/1978,411.3,-62.79,Lower,,,,,,
12/4/1978,411.1,-62.59,Lower,,,,,,
12/6/1978,411,-62.49,Lower,,,,,,
12/10/1978,410.9,-62.39,Lower,,,,,,
12/15/1978,410.8,-62.29,Lower,,,,,,
12/20/1978,410.9,-62.39,Lower,,,,,,
12/25/1978,410.8,-62.29,Lower,,,,,,
12/30/1978,410.9,-62.39,Lower,,,,,,
1/3/1979,410.8,-62.29,Lower,,,,,,
1/4/1979,410.7,-62.19,Lower,,,,,,
1/6/1979,410.6,-62.09,Lower,,,,,,
1/9/1979,409.8,-61.29,Lower,,,,,,
1/10/1979,410.1,-61.59,Lower,,,,,,
1/11/1979,410.3,-61.79,Lower,,,,,,
1/13/1979,410.4,-61.89,Lower,,,,,,
1/15/1979,410.5,-61.99,Lower,,,,,,
1/17/1979,410.6,-62.09,Lower,,,,,,
1/19/1979,410.7,-62.19,Lower,,,,,,
1/21/1979,410.9,-62.39,Lower,,,,,,
1/23/1979,411.2,-62.69,Lower,,,,,,
1/25/1979,411,-62.49,Lower,,,,,,
1/26/1979,411.1,-62.59,Lower,,,,,,
1/29/1979,411.2,-62.69,Lower,,,,,,
1/30/1979,411.4,-62.89,Lower,,,,,,
1/31/1979,411.5,-62.99,Lower,,,,,,
2/1/1979,411.6,-63.09,Lower,,,,,,
2/2/1979,411.9,-63.39,Lower,,,,,,
2/3/1979,412.2,-63.69,Lower,,,,,,
2/4/1979,412.3,-63.79,Lower,,,,,,
2/5/1979,412.2,-63.69,Lower,,,,,,
2/6/1979,412,-63.49,Lower,,,,,,
2/7/1979,412.1,-63.59,Lower,,,,,,
2/8/1979,412.2,-63.69,Lower,,,,,,
2/9/1979,412,-63.49,Lower,,,,,,
2/12/1979,412.1,-63.59,Lower,,,,,,
2/13/1979,411.8,-63.29,Lower,,,,,,
2/15/1979,411.7,-63.19,Lower,,,,,,
2/17/1979,411.6,-63.09,Lower,,,,,,
2/18/1979,411.3,-62.79,Lower,,,,,,
2/19/1979,410.8,-62.29,Lower,,,,,,
2/21/1979,410.9,-62.39,Lower,,,,,,
2/22/1979,411,-62.49,Lower,,,,,,
2/23/1979,411.1,-62.59,Lower,,,,,,
2/24/1979,411,-62.49,Lower,,,,,,
2/25/1979,410.9,-62.39,Lower,,,,,,
2/26/1979,410.6,-62.09,Lower,,,,,,
2/27/1979,410.3,-61.79,Lower,,,,,,
2/28/1979,409.7,-61.19,Lower,,,,,,
3/1/1979,409.6,-61.09,Lower,,,,,,
3/2/1979,409.5,-60.99,Lower,,,,,,
3/3/1979,409.4,-60.89,Lower,,,,,,
3/4/1979,409.3,-60.79,Lower,,,,,,
3/5/1979,409,-60.49,Lower,,,,,,
3/6/1979,408.8,-60.29,Lower,,,,,,
3/7/1979,408.6,-60.09,Lower,,,,,,
3/8/1979,408.4,-59.89,Lower,,,,,,
3/9/1979,407.9,-59.39,Lower,,,,,,
3/11/1979,407.8,-59.29,Lower,,,,,,
3/12/1979,407.9,-59.39,Lower,,,,,,
3/13/1979,409.2,-60.69,Lower,,,,,,
3/17/1979,409.1,-60.59,Lower,,,,,,
3/19/1979,409,-60.49,Lower,,,,,,
3/20/1979,408.9,-60.39,Lower,,,,,,
3/23/1979,408.8,-60.29,Lower,,,,,,
3/24/1979,408.7,-60.19,Lower,,,,,,
3/25/1979,408.5,-59.99,Lower,,,,,,
3/26/1979,408.4,-59.89,Lower,,,,,,
3/27/1979,408.2,-59.69,Lower,,,,,,
3/29/1979,408.1,-59.59,Lower,,,,,,
3/31/1979,408,-59.49,Lower,,,,,,
4/1/1979,407.8,-59.29,Lower,,,,,,
4/2/1979,407.4,-58.89,Lower,,,,,,
4/3/1979,407.3,-58.79,Lower,,,,,,
4/4/1979,407.1,-58.59,Lower,,,,,,
4/5/1979,406.8,-58.29,Lower,,,,,,
4/7/1979,406.7,-58.19,Lower,,,,,,
4/8/1979,406.4,-57.89,Lower,,,,,,
4/9/1979,406.3,-57.79,Lower,,,,,,
4/10/1979,406.2,-57.69,Lower,,,,,,
4/13/1979,406.1,-57.59,Lower,,,,,,
4/14/1979,406,-57.49,Lower,,,,,,
4/16/1979,406.1,-57.59,Lower,,,,,,
4/17/1979,406.2,-57.69,Lower,,,,,,
4/18/1979,406.3,-57.79,Lower,,,,,,
4/21/1979,406.2,-57.69,Lower,,,,,,
4/30/1979,406.1,-57.59,Lower,,,,,,
5/5/1979,406,-57.49,Lower,,,,,,
5/6/1979,405.9,-57.39,Lower,,,,,,
5/7/1979,405.8,-57.29,Lower,,,,,,
5/8/1979,405.7,-57.19,Lower,,,,,,
5/9/1979,405.5,-56.99,Lower,,,,,,
5/10/1979,405.3,-56.79,Lower,,,,,,
5/11/1979,405.2,-56.69,Lower,,,,,,
5/12/1979,405.1,-56.59,Lower,,,,,,
5/13/1979,405,-56.49,Lower,,,,,,
5/14/1979,404.9,-56.39,Lower,,,,,,
5/15/1979,405.4,-56.89,Lower,,,,,,
5/16/1979,405.2,-56.69,Lower,,,,,,
5/17/1979,405,-56.49,Lower,,,,,,
5/18/1979,405,-56.49,Lower,,,,,,
5/19/1979,404.9,-56.39,Lower,,,,,,
5/21/1979,404.9,-56.39,Lower,,,,,,
5/22/1979,405.3,-56.79,Lower,,,,,,
5/23/1979,405.1,-56.59,Lower,,,,,,
5/24/1979,405.1,-56.59,Lower,,,,,,
5/25/1979,404.9,-56.39,Lower,,,,,,
5/26/1979,404.8,-56.29,Lower,,,,,,
5/29/1979,404.8,-56.29,Lower,,,,,,
5/30/1979,404.6,-56.09,Lower,,,,,,
5/31/1979,404.6,-56.09,Lower,,,,,,
6/1/1979,404.5,-55.99,Lower,,,,,,
6/2/1979,404.4,-55.89,Lower,,,,,,
6/3/1979,404.3,-55.79,Lower,,,,,,
6/4/1979,404.1,-55.59,Lower,,,,,,
6/7/1979,404.1,-55.59,Lower,,,,,,
6/8/1979,404,-55.49,Lower,,,,,,
6/9/1979,403.8,-55.29,Lower,,,,,,
6/10/1979,403.7,-55.19,Lower,,,,,,
6/11/1979,403.4,-54.89,Lower,,,,,,
6/12/1979,403.3,-54.79,Lower,,,,,,
6/13/1979,403.3,-54.79,Lower,,,,,,
6/14/1979,403.5,-54.99,Lower,,,,,,
6/15/1979,403.7,-55.19,Lower,,,,,,
6/16/1979,403.8,-55.29,Lower,,,,,,
6/17/1979,404,-55.49,Lower,,,,,,
6/18/1979,404.2,-55.69,Lower,,,,,,
6/19/1979,404.3,-55.79,Lower,,,,,,
6/20/1979,404.5,-55.99,Lower,,,,,,
6/21/1979,405.1,-56.59,Lower,,,,,,
6/22/1979,405.3,-56.79,Lower,,,,,,
6/23/1979,405.8,-57.29,Lower,,,,,,
6/24/1979,406.8,-58.29,Lower,,,,,,
6/25/1979,407.8,-59.29,Lower,,,,,,
6/26/1979,408.3,-59.79,Lower,,,,,,
6/27/1979,408.8,-60.29,Lower,,,,,,
6/28/1979,409.1,-60.59,Lower,,,,,,
6/29/1979,409.1,-60.59,Lower,,,,,,
6/30/1979,409.5,-60.99,Lower,,,,,,
7/1/1979,409.8,-61.29,Lower,,,,,,
7/2/1979,410.1,-61.59,Lower,,,,,,
7/3/1979,410.3,-61.79,Lower,,,,,,
7/4/1979,410.6,-62.09,Lower,,,,,,
7/5/1979,411,-62.49,Lower,,,,,,
7/6/1979,411.2,-62.69,Lower,,,,,,
7/7/1979,411.5,-62.99,Lower,,,,,,
7/8/1979,411.7,-63.19,Lower,,,,,,
7/9/1979,411.9,-63.39,Lower,,,,,,
7/10/1979,412.3,-63.79,Lower,,,,,,
7/11/1979,412.4,-63.89,Lower,,,,,,
7/12/1979,412.6,-64.09,Lower,,,,,,
7/13/1979,412.8,-64.29,Lower,,,,,,
7/14/1979,412.9,-64.39,Lower,,,,,,
7/15/1979,413.1,-64.59,Lower,,,,,,
7/16/1979,413.5,-64.99,Lower,,,,,,
7/17/1979,414.8,-66.29,Lower,,,,,,
7/18/1979,415.1,-66.59,Lower,,,,,,
7/19/1979,414.7,-66.19,Lower,,,,,,
7/20/1979,414.7,-66.19,Lower,,,,,,
7/21/1979,415.5,-66.99,Lower,,,,,,
7/22/1979,415.6,-67.09,Lower,,,,,,
7/23/1979,416,-67.49,Lower,,,,,,
7/24/1979,416.1,-67.59,Lower,,,,,,
7/25/1979,416.1,-67.59,Lower,,,,,,
7/26/1979,416.3,-67.79,Lower,,,,,,
7/27/1979,416.3,-67.79,Lower,,,,,,
7/28/1979,416.5,-67.99,Lower,,,,,,
7/29/1979,416.5,-67.99,Lower,,,,,,
7/30/1979,416.4,-67.89,Lower,,,,,,
7/31/1979,416.4,-67.89,Lower,,,,,,
8/1/1979,416.5,-67.99,Lower,,,,,,
8/2/1979,416.5,-67.99,Lower,,,,,,
8/3/1979,416.6,-68.09,Lower,,,,,,
8/4/1979,416.7,-68.19,Lower,,,,,,
8/5/1979,416.6,-68.09,Lower,,,,,,
8/6/1979,416.1,-67.59,Lower,,,,,,
8/7/1979,415.5,-66.99,Lower,,,,,,
8/8/1979,415.3,-66.79,Lower,,,,,,
8/9/1979,415,-66.49,Lower,,,,,,
8/10/1979,414.7,-66.19,Lower,,,,,,
8/11/1979,414.6,-66.09,Lower,,,,,,
8/12/1979,414.5,-65.99,Lower,,,,,,
8/13/1979,414.7,-66.19,Lower,,,,,,
8/14/1979,414.8,-66.29,Lower,,,,,,
8/15/1979,415,-66.49,Lower,,,,,,
8/16/1979,415.6,-67.09,Lower,,,,,,
8/17/1979,416,-67.49,Lower,,,,,,
8/18/1979,416.4,-67.89,Lower,,,,,,
8/19/1979,416.7,-68.19,Lower,,,,,,
8/20/1979,416.8,-68.29,Lower,,,,,,
8/21/1979,417,-68.49,Lower,,,,,,
8/22/1979,417.3,-68.79,Lower,,,,,,
8/23/1979,417.6,-69.09,Lower,,,,,,
8/24/1979,417.7,-69.19,Lower,,,,,,
8/25/1979,417.8,-69.29,Lower,,,,,,
8/26/1979,417.5,-68.99,Lower,,,,,,
8/27/1979,416.7,-68.19,Lower,,,,,,
8/28/1979,416.2,-67.69,Lower,,,,,,
8/29/1979,415.7,-67.19,Lower,,,,,,
8/30/1979,415.2,-66.69,Lower,,,,,,
8/31/1979,414.8,-66.29,Lower,,,,,,
9/1/1979,414.3,-65.79,Lower,,,,,,
9/2/1979,414,-65.49,Lower,,,,,,
9/3/1979,413.5,-64.99,Lower,,,,,,
9/4/1979,413,-64.49,Lower,,,,,,
9/5/1979,412.5,-63.99,Lower,,,,,,
9/6/1979,412.1,-63.59,Lower,,,,,,
9/7/1979,411.6,-63.09,Lower,,,,,,
9/8/1979,411.3,-62.79,Lower,,,,,,
9/9/1979,410.8,-62.29,Lower,,,,,,
9/10/1979,410.5,-61.99,Lower,,,,,,
9/11/1979,409.7,-61.19,Lower,,,,,,
9/12/1979,409.4,-60.89,Lower,,,,,,
9/13/1979,409,-60.49,Lower,,,,,,
9/14/1979,408.7,-60.19,Lower,,,,,,
9/15/1979,408.5,-59.99,Lower,,,,,,
9/16/1979,408.2,-59.69,Lower,,,,,,
9/17/1979,407.8,-59.29,Lower,,,,,,
9/18/1979,408.5,-59.99,Lower,,,,,,
9/19/1979,408.2,-59.69,Lower,,,,,,
9/20/1979,407.5,-58.99,Lower,,,,,,
9/21/1979,407.1,-58.59,Lower,,,,,,
9/23/1979,406.9,-58.39,Lower,,,,,,
9/24/1979,406.3,-57.79,Lower,,,,,,
9/25/1979,406.2,-57.69,Lower,,,,,,
9/26/1979,406,-57.49,Lower,,,,,,
9/27/1979,405.7,-57.19,Lower,,,,,,
9/28/1979,405.4,-56.89,Lower,,,,,,
9/29/1979,405,-56.49,Lower,,,,,,
9/30/1979,404.9,-56.39,Lower,,,,,,
10/1/1979,404.7,-56.19,Lower,,,,,,
10/2/1979,404.5,-55.99,Lower,,,,,,
10/3/1979,404.3,-55.79,Lower,,,,,,
10/5/1979,404.1,-55.59,Lower,,,,,,
10/7/1979,403.9,-55.39,Lower,,,,,,
10/8/1979,403.5,-54.99,Lower,,,,,,
10/9/1979,403.2,-54.69,Lower,,,,,,
10/11/1979,403,-54.49,Lower,,,,,,
10/12/1979,402.8,-54.29,Lower,,,,,,
10/13/1979,402.6,-54.09,Lower,,,,,,
10/14/1979,402.3,-53.79,Lower,,,,,,
10/15/1979,402.2,-53.69,Lower,,,,,,
10/16/1979,402,-53.49,Lower,,,,,,
10/18/1979,402,-53.49,Lower,,,,,,
10/19/1979,401.8,-53.29,Lower,,,,,,
10/21/1979,401.8,-53.29,Lower,,,,,,
10/22/1979,401.6,-53.09,Lower,,,,,,
10/23/1979,401.4,-52.89,Lower,,,,,,
10/24/1979,401,-52.49,Lower,,,,,,
10/26/1979,401,-52.49,Lower,,,,,,
10/27/1979,400.8,-52.29,Lower,,,,,,
10/28/1979,400.7,-52.19,Lower,,,,,,
10/29/1979,400.5,-51.99,Lower,,,,,,
10/30/1979,400.2,-51.69,Lower,,,,,,
10/31/1979,400.1,-51.59,Lower,,,,,,
11/1/1979,400,-51.49,Lower,,,,,,
11/3/1979,400,-51.49,Lower,,,,,,
11/4/1979,399.9,-51.39,Lower,,,,,,
11/6/1979,399.8,-51.29,Lower,,,,,,
11/7/1979,399.5,-50.99,Lower,,,,,,
11/8/1979,399.3,-50.79,Lower,,,,,,
11/10/1979,399.1,-50.59,Lower,,,,,,
11/12/1979,399,-50.49,Lower,,,,,,
11/14/1979,397.4,-48.89,Lower,,,,,,
11/15/1979,397,-48.49,Lower,,,,,,
11/20/1979,396.8,-48.29,Lower,,,,,,
11/24/1979,396.4,-47.89,Lower,,,,,,
11/29/1979,395.9,-47.39,Lower,,,,,,
12/2/1979,396.1,-47.59,Lower,,,,,,
12/3/1979,395.9,-47.39,Lower,,,,,,
12/4/1979,396.1,-47.59,Lower,,,,,,
12/9/1979,396.4,-47.89,Lower,,,,,,
12/11/1979,396.5,-47.99,Lower,,,,,,
12/16/1979,396.4,-47.89,Lower,,,,,,
12/20/1979,396.7,-48.19,Lower,,,,,,
12/21/1979,396.8,-48.29,Lower,,,,,,
12/22/1979,397,-48.49,Lower,,,,,,
12/23/1979,397.3,-48.79,Lower,,,,,,
12/26/1979,397.4,-48.89,Lower,,,,,,
12/27/1979,397.6,-49.09,Lower,,,,,,
12/28/1979,398,-49.49,Lower,,,,,,
12/29/1979,397.8,-49.29,Lower,,,,,,
12/31/1979,397.5,-48.99,Lower,,,,,,
1/1/1980,397.6,-49.09,Lower,,,,,,
1/2/1980,397.9,-49.39,Lower,,,,,,
1/3/1980,397.7,-49.19,Lower,,,,,,
1/4/1980,398,-49.49,Lower,,,,,,
1/8/1980,398.1,-49.59,Lower,,,,,,
1/10/1980,398.3,-49.79,Lower,,,,,,
1/14/1980,398.3,-49.79,Lower,,,,,,
1/18/1980,398.5,-49.99,Lower,,,,,,
1/19/1980,398.6,-50.09,Lower,,,,,,
1/21/1980,398.1,-49.59,Lower,,,,,,
1/22/1980,398.3,-49.79,Lower,,,,,,
1/24/1980,398.4,-49.89,Lower,,,,,,
1/27/1980,398.5,-49.99,Lower,,,,,,
1/28/1980,398.4,-49.89,Lower,,,,,,
1/31/1980,398.3,-49.79,Lower,,,,,,
2/1/1980,398.1,-49.59,Lower,,,,,,
2/3/1980,398.1,-49.59,Lower,,,,,,
2/4/1980,397.8,-49.29,Lower,,,,,,
