datetime,Mean CH - layer 2 (Intermediate Aquifer)
8/1/1990,16.08327063
9/1/1990,16.02481831
10/1/1990,15.94683679
11/1/1990,15.88215299
12/1/1990,15.81953942
1/1/1991,15.77040852
2/1/1991,15.74213104
3/1/1991,15.72195496
4/1/1991,15.68549334
5/1/1991,15.64206704
6/1/1991,15.60811917
7/1/1991,15.5610869
8/1/1991,15.4954416
9/1/1991,15.47578822
10/1/1991,15.41580817
11/1/1991,15.35026111
12/1/1991,15.29716043
1/1/1992,15.23842028
2/1/1992,15.21605753
3/1/1992,15.20758768
4/1/1992,15.22723406
5/1/1992,15.22263037
6/1/1992,15.21784156
7/1/1992,15.16341552
8/1/1992,15.11571594
9/1/1992,15.04207679
10/1/1992,14.97687807
11/1/1992,14.90695481
12/1/1992,14.84337338
1/1/1993,14.7889587
2/1/1993,14.75376914
3/1/1993,14.75466649
4/1/1993,14.73736425
5/1/1993,14.732667
6/1/1993,14.72851594
7/1/1993,14.72489968
8/1/1993,14.71084898
9/1/1993,14.70758763
10/1/1993,14.70471559
11/1/1993,14.70201503
12/1/1993,14.69956804
1/1/1994,14.69714492
2/1/1994,14.69471578
3/1/1994,14.69265673
4/1/1994,14.69067457
5/1/1994,14.68872247
6/1/1994,14.6760114
7/1/1994,14.62610728
8/1/1994,14.56511684
9/1/1994,14.49971603
10/1/1994,14.4555951
11/1/1994,14.38416437
12/1/1994,14.33022192
1/1/1995,14.29100778
2/1/1995,14.28953226
3/1/1995,14.28461706
4/1/1995,14.27955574
5/1/1995,14.27581057
6/1/1995,14.27215729
7/1/1995,14.26677103
8/1/1995,14.20016496
9/1/1995,14.16081432
10/1/1995,14.08323715
11/1/1995,14.01441703
12/1/1995,13.97114699
1/1/1996,13.96192042
2/1/1996,13.9563775
3/1/1996,13.9642804
4/1/1996,13.96135813
5/1/1996,13.9593336
6/1/1996,13.95773005
7/1/1996,13.95533997
8/1/1996,13.91836862
9/1/1996,13.82883432
10/1/1996,13.78671641
11/1/1996,13.72128323
12/1/1996,13.68960165
1/1/1997,13.68212535
2/1/1997,13.67686701
3/1/1997,13.6732784
4/1/1997,13.67049138
5/1/1997,13.66774331
6/1/1997,13.65854541
7/1/1997,13.60759991
8/1/1997,13.53015884
9/1/1997,13.46184426
10/1/1997,13.39297954
11/1/1997,13.3497177
12/1/1997,13.3070152
1/1/1998,13.28249488
2/1/1998,13.27647836
3/1/1998,13.28578898
4/1/1998,13.28188011
5/1/1998,13.2793405
6/1/1998,13.27758307
7/1/1998,13.2758551
8/1/1998,13.25902847
9/1/1998,13.22862681
10/1/1998,13.15764304
11/1/1998,13.10863325
12/1/1998,13.08680728
1/1/1999,13.08092507
2/1/1999,13.07628484
3/1/1999,13.07341929
