datetime,Mean CH - layer 3 (Principal Aquifer)
9/1/1996,217.034596
10/1/1996,216.9969297
11/1/1996,216.9578925
12/1/1996,216.9200822
1/1/1997,216.8810177
2/1/1997,216.9492733
3/1/1997,216.9139487
4/1/1997,216.8749468
5/1/1997,216.8371903
6/1/1997,216.798162
7/1/1997,216.7603812
8/1/1997,216.6141468
9/1/1997,216.5750874
10/1/1997,216.537282
11/1/1997,216.4982128
12/1/1997,216.4604032
1/1/1998,216.4213357
2/1/1998,216.3822747
3/1/1998,216.3470028
4/1/1998,216.3079686
5/1/1998,216.2702156
6/1/1998,216.2312345
7/1/1998,216.1135232
8/1/1998,216.074635
9/1/1998,216.035803
10/1/1998,215.9982823
11/1/1998,215.9595796
12/1/1998,215.9221956
1/1/1999,215.8836477
2/1/1999,215.8451916
3/1/1999,215.8105435
4/1/1999,215.7723074
5/1/1999,215.7354415
6/1/1999,215.6975064
7/1/1999,215.6609497
8/1/1999,215.6233382
9/1/1999,215.5858897
10/1/1999,215.5498007
11/1/1999,215.5126672
12/1/1999,215.4768759
1/1/2000,215.4400405
2/1/2000,215.4033486
3/1/2000,215.3691451
4/1/2000,215.3327176
5/1/2000,215.2975917
6/1/2000,215.2614394
7/1/2000,215.1425847
8/1/2000,215.1067977
9/1/2000,215.0712904
10/1/2000,215.0372036
11/1/2000,215.0022964
12/1/2000,214.9688352
1/1/2001,214.9345902
2/1/2001,214.9006434
3/1/2001,214.8702111
4/1/2001,214.7543007
5/1/2001,214.7222588
6/1/2001,214.6893002
7/1/2001,214.6575978
8/1/2001,214.625024
9/1/2001,214.5926184
10/1/2001,214.5614005
11/1/2001,214.5292784
12/1/2001,214.4983076
1/1/2002,214.4664142
2/1/2002,214.434536
3/1/2002,214.4039442
4/1/2002,214.3674766
5/1/2002,214.3314863
6/1/2002,214.2961265
7/1/2002,214.2629699
8/1/2002,214.230422
9/1/2002,214.198098
10/1/2002,214.1671978
11/1/2002,214.1357936
12/1/2002,214.1054002
1/1/2003,214.0739828
2/1/2003,214.0425468
3/1/2003,214.0141327
4/1/2003,213.9826433
5/1/2003,213.9521366
6/1/2003,213.9205748
7/1/2003,213.8899936
8/1/2003,213.8583524
9/1/2003,213.8266706
10/1/2003,213.7959735
11/1/2003,213.7642144
12/1/2003,213.7334447
1/1/2004,213.7016132
2/1/2004,213.6697472
3/1/2004,213.6399084
4/1/2004,213.4971158
5/1/2004,213.4661065
6/1/2004,213.4340386
7/1/2004,213.4029849
8/1/2004,213.3708786
9/1/2004,213.3387594
10/1/2004,213.3076683
11/1/2004,213.2755369
12/1/2004,213.2444424
1/1/2005,213.2123158
2/1/2005,213.1801975
3/1/2005,213.1511969
4/1/2005,213.1191038
5/1/2005,213.0880624
6/1/2005,213.0560061
7/1/2005,213.0250042
8/1/2005,212.9929922
9/1/2005,212.9610045
10/1/2005,212.930072
11/1/2005,212.8981338
12/1/2005,212.8672496
1/1/2006,212.8353607
2/1/2006,212.8034959
3/1/2006,212.7747339
4/1/2006,212.7429123
5/1/2006,212.7121364
6/1/2006,212.6803536
7/1/2006,212.6496121
8/1/2006,212.6178609
9/1/2006,212.5861227
10/1/2006,212.5554184
11/1/2006,212.5236992
12/1/2006,212.4930091
1/1/2007,212.4613001
2/1/2007,212.4295929
3/1/2007,212.5047724
4/1/2007,212.4729325
5/1/2007,212.442115
6/1/2007,212.4102628
7/1/2007,212.3794294
8/1/2007,212.4628234
9/1/2007,212.4307452
10/1/2007,212.3996996
11/1/2007,212.3676088
12/1/2007,212.3365347
1/1/2008,212.3043962
2/1/2008,212.2722291
3/1/2008,212.2421184
4/1/2008,212.20991
5/1/2008,212.1785476
6/1/2008,212.2433141
7/1/2008,212.0518608
8/1/2008,211.5383137
9/1/2008,210.5869078
10/1/2008,209.4517838
11/1/2008,208.0385529
12/1/2008,206.2965014
1/1/2009,204.5408169
2/1/2009,204.2449006
3/1/2009,204.1932513
4/1/2009,204.1602021
5/1/2009,204.1286991
6/1/2009,204.0961038
7/1/2009,204.0645339
8/1/2009,204.0319038
9/1/2009,203.9992848
10/1/2009,203.967739
11/1/2009,203.9351735
12/1/2009,203.9036915
1/1/2010,203.8711928
2/1/2010,203.8387268
3/1/2010,203.8094285
4/1/2010,203.7770211
5/1/2010,203.7456852
6/1/2010,203.7133296
7/1/2010,203.6820382
8/1/2010,203.6495492
9/1/2010,203.6166325
10/1/2010,203.5844788
11/1/2010,203.5508978
12/1/2010,203.5180021
1/1/2011,203.4815564
2/1/2011,203.4403212
3/1/2011,203.50858
4/1/2011,203.4621759
5/1/2011,203.4110106
6/1/2011,203.2626579
7/1/2011,203.0875665
8/1/2011,203.0342745
9/1/2011,202.9850602
10/1/2011,202.9393914
11/1/2011,202.8929664
12/1/2011,202.8490977
1/1/2012,202.8060441
2/1/2012,202.6473338
3/1/2012,202.6132577
4/1/2012,202.6833432
5/1/2012,202.6499997
6/1/2012,202.6161063
7/1/2012,202.5833133
8/1/2012,202.5492113
9/1/2012,202.5148513
10/1/2012,202.4806586
11/1/2012,202.4449835
12/1/2012,202.4103007
1/1/2013,202.3744506
2/1/2013,202.3392969
3/1/2013,202.1848433
4/1/2013,202.1491035
5/1/2013,202.1141645
6/1/2013,202.0775971
7/1/2013,202.0396522
8/1/2013,201.9926658
9/1/2013,201.9234865
10/1/2013,201.8519923
11/1/2013,201.7960639
12/1/2013,201.7530233
1/1/2014,201.7117215
2/1/2014,201.6721431
3/1/2014,201.6368008
4/1/2014,201.5977135
5/1/2014,201.55941
6/1/2014,201.5181915
7/1/2014,201.4759142
8/1/2014,201.4169516
9/1/2014,201.3056623
10/1/2014,201.2798503
11/1/2014,201.0885152
12/1/2014,200.8907216
1/1/2015,200.7639256
2/1/2015,200.5510344
3/1/2015,200.3569613
4/1/2015,200.0817085
5/1/2015,199.8262729
6/1/2015,199.5709833
7/1/2015,199.2587489
8/1/2015,199.0479493
9/1/2015,198.8280989
10/1/2015,198.5026333
11/1/2015,198.2703108
12/1/2015,198.0167417
1/1/2016,197.7660906
2/1/2016,197.5288512
3/1/2016,197.2024456
4/1/2016,196.9868651
5/1/2016,196.784785
6/1/2016,196.5902728
7/1/2016,196.4104823
8/1/2016,196.235319
