datetime,Mean CH - layer 3 (Principal Aquifer)
11/1/1979,222.9149778
12/1/1979,222.8797199
1/1/1980,222.8466605
2/1/1980,222.7839183
3/1/1980,222.6877765
4/1/1980,222.5880618
5/1/1980,222.5236381
6/1/1980,222.4589521
7/1/1980,222.3739794
8/1/1980,222.2971509
9/1/1980,222.2628061
10/1/1980,222.2118913
11/1/1980,222.1614494
12/1/1980,222.1140287
1/1/1981,222.0409382
2/1/1981,221.9930189
3/1/1981,221.9483203
4/1/1981,221.8993806
5/1/1981,221.8515913
6/1/1981,221.8035397
7/1/1981,221.7878944
8/1/1981,221.7149732
9/1/1981,221.6410415
10/1/1981,221.5944218
11/1/1981,221.5212397
12/1/1981,221.4544458
1/1/1982,221.4074352
2/1/1982,221.3812615
3/1/1982,221.3396577
4/1/1982,221.2938173
5/1/1982,221.2506017
6/1/1982,221.2079083
7/1/1982,221.1687077
8/1/1982,221.1513763
9/1/1982,221.114923
10/1/1982,221.1073304
11/1/1982,221.073821
12/1/1982,221.0430839
1/1/1983,220.9916981
2/1/1983,220.9311704
3/1/1983,220.904194
4/1/1983,220.8487947
5/1/1983,220.8630467
6/1/1983,220.834697
7/1/1983,220.7978737
8/1/1983,220.7433712
9/1/1983,220.6937759
10/1/1983,220.6734936
11/1/1983,220.6544087
12/1/1983,220.6372918
1/1/1984,220.6208604
2/1/1984,220.6327269
3/1/1984,220.6233087
4/1/1984,220.6155799
5/1/1984,220.6099092
6/1/1984,220.6053145
7/1/1984,220.6014146
8/1/1984,220.5976583
9/1/1984,220.5940952
10/1/1984,220.5907488
11/1/1984,220.5872984
12/1/1984,220.5838394
1/1/1985,220.5799708
2/1/1985,220.5758116
3/1/1985,220.57178
4/1/1985,220.5669603
5/1/1985,220.5416992
6/1/1985,220.536267
7/1/1985,220.5308076
8/1/1985,220.5249277
9/1/1985,220.5185333
10/1/1985,220.5114374
11/1/1985,220.5029304
12/1/1985,220.4935501
1/1/1986,220.483149
2/1/1986,220.4718238
3/1/1986,220.4611861
4/1/1986,220.4199819
5/1/1986,220.3832695
6/1/1986,220.3713109
7/1/1986,220.3344384
8/1/1986,220.3236406
9/1/1986,220.3134853
10/1/1986,220.3047054
11/1/1986,220.2965794
12/1/1986,220.3081413
1/1/1987,220.3020335
2/1/1987,220.2781868
3/1/1987,220.2737458
4/1/1987,220.2690396
5/1/1987,220.2647295
6/1/1987,220.2606006
7/1/1987,220.2569471
8/1/1987,220.2536029
9/1/1987,220.250589
10/1/1987,220.247988
11/1/1987,220.2716126
12/1/1987,220.2695101
1/1/1988,220.2675037
2/1/1988,220.2656578
3/1/1988,220.2640025
4/1/1988,220.2619922
5/1/1988,220.2595968
6/1/1988,220.2567931
7/1/1988,220.2537579
8/1/1988,220.2502573
9/1/1988,220.2465213
10/1/1988,220.24263
11/1/1988,220.2385182
12/1/1988,220.2640957
1/1/1989,220.2835653
2/1/1989,220.2787734
3/1/1989,220.2740707
4/1/1989,220.2680032
5/1/1989,220.2332225
6/1/1989,220.2253735
7/1/1989,220.2167212
8/1/1989,220.2068914
9/1/1989,220.1969064
10/1/1989,220.1615493
11/1/1989,220.1515902
12/1/1989,220.1167837
1/1/1990,220.1068038
2/1/1990,220.1145783
3/1/1990,220.1043374
4/1/1990,220.117427
5/1/1990,220.1295569
6/1/1990,220.1138798
7/1/1990,220.0971445
8/1/1990,220.077648
9/1/1990,220.1178866
10/1/1990,220.0994525
11/1/1990,220.0282812
12/1/1990,219.9776607
1/1/1991,219.919872
2/1/1991,219.9147468
3/1/1991,219.9115888
4/1/1991,219.8958037
5/1/1991,219.8599296
6/1/1991,219.8224551
7/1/1991,219.7843421
8/1/1991,219.7448107
9/1/1991,219.7343571
10/1/1991,219.6961946
11/1/1991,219.6317033
12/1/1991,219.6136202
1/1/1992,219.5737001
2/1/1992,219.6041302
3/1/1992,219.5634525
4/1/1992,219.4725035
5/1/1992,219.4478867
6/1/1992,219.3672373
7/1/1992,219.3233131
8/1/1992,219.2779664
9/1/1992,219.230625
10/1/1992,219.1848179
11/1/1992,219.1359281
12/1/1992,219.0840242
1/1/1993,219.0226202
2/1/1993,218.9494366
3/1/1993,218.8694334
4/1/1993,218.7462507
5/1/1993,218.6142712
6/1/1993,218.5325954
7/1/1993,218.4355875
8/1/1993,218.369987
9/1/1993,218.2826919
10/1/1993,218.2336684
11/1/1993,218.2168154
12/1/1993,218.1451607
1/1/1994,218.0955468
2/1/1994,218.0429564
3/1/1994,217.9896931
4/1/1994,217.9602251
5/1/1994,217.8977841
6/1/1994,217.8463788
7/1/1994,217.778948
8/1/1994,217.6069121
9/1/1994,217.4281902
10/1/1994,217.3288957
11/1/1994,217.280306
12/1/1994,217.2168943
1/1/1995,217.1834604
2/1/1995,217.1180086
3/1/1995,217.0787672
4/1/1995,217.0476145
5/1/1995,216.9953923
6/1/1995,216.9697604
7/1/1995,216.9450561
8/1/1995,216.9186883
9/1/1995,216.8942492
10/1/1995,216.8747016
11/1/1995,216.8585868
12/1/1995,216.8454009
1/1/1996,216.8333944
2/1/1996,216.8257273
3/1/1996,216.8213639
4/1/1996,216.8161532
5/1/1996,216.8594741
6/1/1996,216.8490056
7/1/1996,216.793611
8/1/1996,216.8045805
9/1/1996,216.7896278
10/1/1996,216.8001851
11/1/1996,216.7877349
12/1/1996,216.7777313
1/1/1997,216.7692311
2/1/1997,216.7620819
3/1/1997,216.7556925
4/1/1997,216.7482585
5/1/1997,216.741364
6/1/1997,216.7347876
7/1/1997,216.7289267
8/1/1997,216.7231937
9/1/1997,216.7177371
10/1/1997,216.7125339
11/1/1997,216.7072059
12/1/1997,216.7020688
1/1/1998,216.6967475
2/1/1998,216.7182756
3/1/1998,216.7136867
4/1/1998,216.7090768
5/1/1998,216.7050928
6/1/1998,216.7013436
7/1/1998,216.6978605
8/1/1998,216.6945431
9/1/1998,216.6920639
10/1/1998,216.6907238
11/1/1998,216.690087
12/1/1998,216.6897016
1/1/1999,216.6893082
2/1/1999,216.7150728
3/1/1999,216.7143118
4/1/1999,216.7128025
5/1/1999,216.7104262
6/1/1999,216.7070201
7/1/1999,216.7025909
8/1/1999,216.697889
9/1/1999,216.693828
10/1/1999,216.6905616
11/1/1999,216.6877849
12/1/1999,216.6854759
1/1/2000,216.6834181
2/1/2000,216.6814405
3/1/2000,216.6792743
4/1/2000,216.6763696
5/1/2000,216.6716817
6/1/2000,216.6640675
7/1/2000,216.6563059
8/1/2000,216.648501
9/1/2000,216.6421406
10/1/2000,216.6370575
11/1/2000,216.6327521
12/1/2000,216.6295247
1/1/2001,216.6270719
2/1/2001,216.6253322
3/1/2001,216.6239857
4/1/2001,216.6225739
5/1/2001,216.6208854
6/1/2001,216.618258
7/1/2001,216.6051482
8/1/2001,216.5660625
9/1/2001,216.541204
10/1/2001,216.5307942
11/1/2001,216.5240527
12/1/2001,216.5385904
1/1/2002,216.5352772
2/1/2002,216.5320514
3/1/2002,216.5287653
4/1/2002,216.5245362
5/1/2002,216.5193469
6/1/2002,216.5102908
7/1/2002,216.4856113
8/1/2002,216.3959853
9/1/2002,216.3408026
10/1/2002,216.3162049
11/1/2002,216.3181564
12/1/2002,216.3054895
1/1/2003,216.2946973
2/1/2003,216.2853115
3/1/2003,216.2763408
4/1/2003,216.2642359
5/1/2003,216.2476819
6/1/2003,216.2157249
7/1/2003,216.1666532
8/1/2003,216.1100457
9/1/2003,216.0338991
10/1/2003,215.9821414
11/1/2003,215.9752011
12/1/2003,215.9564427
1/1/2004,215.9488527
2/1/2004,215.9353055
3/1/2004,215.9225523
4/1/2004,215.9064271
5/1/2004,215.884086
6/1/2004,215.8206406
7/1/2004,215.6505094
8/1/2004,215.4531175
9/1/2004,215.2660361
10/1/2004,215.1484881
11/1/2004,215.1286055
12/1/2004,215.1014681
1/1/2005,215.0560252
2/1/2005,215.0393972
3/1/2005,215.0262345
4/1/2005,215.0138665
5/1/2005,215.0036191
6/1/2005,214.9931635
7/1/2005,214.9821261
8/1/2005,214.9689692
9/1/2005,214.9538951
10/1/2005,214.9385294
11/1/2005,214.923131
12/1/2005,214.9254271
1/1/2006,214.9109473
2/1/2006,214.8976921
3/1/2006,214.886006
4/1/2006,214.8726265
5/1/2006,214.8586893
6/1/2006,214.8434895
7/1/2006,214.8019222
8/1/2006,214.7864014
9/1/2006,214.7709553
10/1/2006,214.7557958
11/1/2006,214.7074796
12/1/2006,214.6897252
1/1/2007,214.6521901
2/1/2007,214.6400992
3/1/2007,214.6312378
4/1/2007,214.5868976
5/1/2007,214.5366044
6/1/2007,214.4384892
7/1/2007,214.2194999
8/1/2007,213.9945494
9/1/2007,213.7923014
10/1/2007,213.7253254
11/1/2007,213.6992318
12/1/2007,213.550918
1/1/2008,213.3151163
2/1/2008,212.9964823
3/1/2008,212.6326396
4/1/2008,212.3509841
5/1/2008,212.2139361
6/1/2008,212.0853039
7/1/2008,211.9834568
8/1/2008,211.8659595
9/1/2008,211.725381
10/1/2008,211.6570969
11/1/2008,211.5846009
12/1/2008,211.5509313
1/1/2009,211.4837199
2/1/2009,211.4513927
3/1/2009,211.3527097
4/1/2009,211.2509878
5/1/2009,211.1273789
6/1/2009,210.9269432
7/1/2009,210.6662055
8/1/2009,210.475611
9/1/2009,210.2492831
10/1/2009,209.9644827
11/1/2009,209.6903556
12/1/2009,209.3478189
1/1/2010,208.9732516
2/1/2010,208.5532025
3/1/2010,208.1183338
4/1/2010,207.8410166
5/1/2010,207.8083401
6/1/2010,207.7332857
7/1/2010,207.6845894
8/1/2010,207.5473507
9/1/2010,207.4184369
10/1/2010,207.3335489
11/1/2010,207.2461435
12/1/2010,207.1743767
1/1/2011,207.1092733
2/1/2011,207.0517436
3/1/2011,207.0507425
4/1/2011,207.0012304
5/1/2011,206.9549982
6/1/2011,206.8502243
7/1/2011,206.8001743
8/1/2011,206.7349616
9/1/2011,206.6047839
10/1/2011,206.5076085
11/1/2011,206.3904845
12/1/2011,206.2518666
1/1/2012,206.1301018
2/1/2012,206.0065568
3/1/2012,205.8759405
4/1/2012,205.6914672
5/1/2012,205.4962019
6/1/2012,205.2509759
7/1/2012,204.9117608
8/1/2012,204.6681161
9/1/2012,204.4421056
10/1/2012,204.2941768
11/1/2012,204.1875683
12/1/2012,204.0764228
1/1/2013,204.0082372
2/1/2013,203.9494618
3/1/2013,203.8728884
4/1/2013,203.8198475
5/1/2013,203.7373913
6/1/2013,203.6661711
7/1/2013,203.5634161
8/1/2013,203.2806476
9/1/2013,202.9654879
10/1/2013,202.7418502
11/1/2013,202.6502997
12/1/2013,202.5138625
1/1/2014,202.3930022
2/1/2014,202.1848413
3/1/2014,201.9202902
4/1/2014,201.6285964
5/1/2014,201.4924772
6/1/2014,201.4215533
7/1/2014,201.1981061
8/1/2014,200.8734744
9/1/2014,200.5430501
10/1/2014,200.1694229
11/1/2014,199.6315288
12/1/2014,199.2298714
1/1/2015,198.8810116
2/1/2015,198.6179624
3/1/2015,198.480832
4/1/2015,198.3574649
5/1/2015,198.1457934
6/1/2015,197.8673228
7/1/2015,197.6006677
8/1/2015,197.3646111
9/1/2015,197.1707183
10/1/2015,197.0383492
11/1/2015,196.9389157
12/1/2015,196.8284463
1/1/2016,196.6987367
2/1/2016,196.5757463
3/1/2016,196.4767076
4/1/2016,196.3915612
5/1/2016,196.283127
6/1/2016,196.2269478
7/1/2016,196.0800235
8/1/2016,196.0271492
9/1/2016,195.9262053
10/1/2016,195.8058279
11/1/2016,195.7558245
12/1/2016,195.6349398
1/1/2017,195.5344912
2/1/2017,195.4198268
3/1/2017,195.3872776
4/1/2017,195.316043
5/1/2017,195.2213802
6/1/2017,195.1862336
7/1/2017,195.1191556
