datetime,Mean CH - layer 2 (Intermediate Aquifer)
6/1/1966,36.49500764
7/1/1966,36.48125293
8/1/1966,36.45815641
9/1/1966,36.44452393
10/1/1966,36.42693686
11/1/1966,36.41066386
12/1/1966,36.3924887
1/1/1967,36.37811963
2/1/1967,36.36369431
3/1/1967,36.35062066
4/1/1967,36.33609527
5/1/1967,36.32502837
6/1/1967,36.31045445
7/1/1967,36.29633302
8/1/1967,36.28177281
9/1/1967,36.26729658
10/1/1967,36.25339925
11/1/1967,36.23923118
12/1/1967,36.22568801
1/1/1968,36.21187173
2/1/1968,36.19049048
3/1/1968,36.17783344
4/1/1968,36.16152086
5/1/1968,36.14878843
6/1/1968,36.13584911
7/1/1968,36.12359019
8/1/1968,36.11112399
9/1/1968,36.09892125
10/1/1968,36.08860339
11/1/1968,36.05466336
12/1/1968,36.04187282
1/1/1969,36.02861721
2/1/1969,36.01524777
3/1/1969,36.00305048
4/1/1969,36.00095314
5/1/1969,35.98775406
6/1/1969,35.97409268
7/1/1969,35.96089606
8/1/1969,35.94727749
9/1/1969,35.93364123
10/1/1969,35.92033231
11/1/1969,35.90663519
12/1/1969,35.89337062
1/1/1970,35.87013815
2/1/1970,35.85641169
3/1/1970,35.84817362
4/1/1970,35.83443147
5/1/1970,35.82113003
6/1/1970,35.81150365
7/1/1970,35.79821245
8/1/1970,35.7845156
9/1/1970,35.77086851
10/1/1970,35.75771454
11/1/1970,35.74419035
12/1/1970,35.73118308
1/1/1971,35.71786131
2/1/1971,35.70471395
3/1/1971,35.69300924
4/1/1971,35.6706975
5/1/1971,35.65885032
6/1/1971,35.64743586
7/1/1971,35.63699312
8/1/1971,35.6263754
9/1/1971,35.6158267
10/1/1971,35.60562131
11/1/1971,35.59508243
12/1/1971,35.58489417
1/1/1972,35.55316641
2/1/1972,35.54258129
3/1/1972,35.52269464
4/1/1972,35.49075501
5/1/1972,35.48033903
6/1/1972,35.46950657
7/1/1972,35.44872279
8/1/1972,35.4377276
9/1/1972,35.4266496
10/1/1972,35.41573378
11/1/1972,35.4043878
12/1/1972,35.38701789
1/1/1973,35.37586229
2/1/1973,35.3649662
3/1/1973,35.34429367
4/1/1973,35.33379546
5/1/1973,35.32763151
6/1/1973,35.3067647
7/1/1973,35.2968325
8/1/1973,35.28662511
9/1/1973,35.27645064
10/1/1973,35.26660841
11/1/1973,35.25635576
12/1/1973,35.24603034
1/1/1974,35.23597251
2/1/1974,35.2283135
3/1/1974,35.21995211
4/1/1974,35.1973707
5/1/1974,35.18635481
6/1/1974,35.16402564
7/1/1974,35.15284033
8/1/1974,35.14123192
9/1/1974,35.13240793
10/1/1974,35.12092789
11/1/1974,35.10863813
12/1/1974,35.09642246
1/1/1975,35.08374615
2/1/1975,35.07181343
3/1/1975,35.0602184
4/1/1975,35.04902464
5/1/1975,35.03748692
