datetime,Mean CH - layer 3 (Pliocene)
8/1/1930,269.3750068
9/1/1930,269.158059
10/1/1930,268.9921842
11/1/1930,268.7889956
12/1/1930,268.6664993
1/1/1931,268.5428017
2/1/1931,268.4354382
3/1/1931,268.232257
4/1/1931,268.0833717
5/1/1931,267.8400923
6/1/1931,267.7086403
7/1/1931,267.6763908
8/1/1931,267.5757595
9/1/1931,267.2992269
10/1/1931,267.287787
11/1/1931,267.2336149
12/1/1931,267.1201471
1/1/1932,266.939155
2/1/1932,266.6623753
3/1/1932,266.5465511
4/1/1932,266.4655014
5/1/1932,266.2884221
6/1/1932,266.1165389
7/1/1932,266.0972923
8/1/1932,266.003651
9/1/1932,265.8510204
10/1/1932,265.709059
11/1/1932,265.6335673
12/1/1932,265.5653824
1/1/1933,265.4998713
2/1/1933,265.439276
3/1/1933,265.3885184
4/1/1933,265.3365251
5/1/1933,265.2306331
6/1/1933,265.1864904
7/1/1933,265.0748073
8/1/1933,265.0368966
9/1/1933,265.0018513
10/1/1933,264.9704328
11/1/1933,264.9402908
12/1/1933,264.912915
1/1/1934,264.8862527
2/1/1934,264.8609034
3/1/1934,264.9053765
4/1/1934,264.8804778
5/1/1934,264.8566878
6/1/1934,264.8284812
7/1/1934,264.8390871
8/1/1934,264.7915154
9/1/1934,264.7043356
10/1/1934,264.5787098
11/1/1934,264.4276285
12/1/1934,264.3871931
1/1/1935,264.3609722
2/1/1935,263.9630679
3/1/1935,263.8260798
4/1/1935,263.6941017
5/1/1935,263.5199915
6/1/1935,263.3259108
7/1/1935,263.1597646
8/1/1935,263.1300253
9/1/1935,263.0666089
10/1/1935,263.0159559
11/1/1935,262.9639795
12/1/1935,262.8796341
1/1/1936,262.7383695
2/1/1936,262.642137
3/1/1936,262.5635312
4/1/1936,262.4601061
5/1/1936,262.3590843
6/1/1936,262.291105
7/1/1936,262.1282272
8/1/1936,262.0676781
9/1/1936,262.0125393
10/1/1936,261.87869
11/1/1936,261.4151831
12/1/1936,260.5251771
1/1/1937,259.5955526
2/1/1937,257.4702228
3/1/1937,255.7913287
4/1/1937,253.2548053
5/1/1937,249.3810234
6/1/1937,246.2063635
7/1/1937,243.1949112
8/1/1937,241.2406025
9/1/1937,239.3784735
10/1/1937,236.7350936
11/1/1937,234.1737446
12/1/1937,231.5608703
1/1/1938,230.2835482
2/1/1938,229.3826839
3/1/1938,228.6148131
4/1/1938,228.0958409
5/1/1938,227.620395
6/1/1938,227.3342403
7/1/1938,226.9349225
8/1/1938,226.7587264
9/1/1938,226.5179274
10/1/1938,226.2604314
11/1/1938,226.1765211
12/1/1938,225.926339
1/1/1939,225.7497857
2/1/1939,225.5890985
3/1/1939,225.4545231
4/1/1939,225.3808471
5/1/1939,225.3892858
6/1/1939,225.2067907
7/1/1939,225.1030002
8/1/1939,225.0045124
9/1/1939,224.8585466
10/1/1939,224.8471419
11/1/1939,224.7709427
12/1/1939,224.7034173
1/1/1940,224.6396382
2/1/1940,224.581415
3/1/1940,224.5314207
4/1/1940,224.4824697
5/1/1940,224.4989737
6/1/1940,224.4575641
7/1/1940,224.4204503
8/1/1940,224.3848933
9/1/1940,224.3519657
10/1/1940,224.3223784
11/1/1940,224.2940162
12/1/1940,224.3308231
1/1/1941,224.305397
2/1/1941,224.3420808
3/1/1941,224.1346089
4/1/1941,224.1117587
5/1/1941,224.0266179
6/1/1941,223.9401937
7/1/1941,223.9195792
8/1/1941,223.9620214
9/1/1941,223.9399883
10/1/1941,223.9185261
11/1/1941,223.8961428
12/1/1941,223.8743605
1/1/1942,223.8517526
2/1/1942,223.8901734
3/1/1942,223.9287986
4/1/1942,223.9043026
5/1/1942,223.8796374
6/1/1942,223.8536744
7/1/1942,223.8275545
8/1/1942,223.7637601
9/1/1942,223.6623557
10/1/1942,223.6170011
11/1/1942,223.6156471
12/1/1942,223.3817261
1/1/1943,223.2596077
2/1/1943,223.210184
3/1/1943,222.9602159
4/1/1943,222.5140802
5/1/1943,222.1442899
6/1/1943,221.3560787
7/1/1943,220.4471052
8/1/1943,218.8556392
9/1/1943,217.7932875
10/1/1943,216.4175371
11/1/1943,215.1057734
12/1/1943,212.9860489
1/1/1944,211.1710286
2/1/1944,209.714675
3/1/1944,208.2619313
4/1/1944,207.059348
5/1/1944,205.8910941
6/1/1944,204.9312233
7/1/1944,203.7043108
8/1/1944,202.5915983
9/1/1944,201.4331006
10/1/1944,200.554696
11/1/1944,199.7004495
12/1/1944,199.0401629
1/1/1945,198.3244325
2/1/1945,197.8044199
3/1/1945,197.492131
4/1/1945,197.0287261
5/1/1945,196.5851412
6/1/1945,196.1542217
7/1/1945,195.743454
8/1/1945,195.3571966
9/1/1945,194.948745
10/1/1945,194.7685169
11/1/1945,194.2666595
12/1/1945,194.0205052
1/1/1946,193.7269364
2/1/1946,193.4020408
3/1/1946,193.2121709
4/1/1946,193.0111903
5/1/1946,192.8055085
6/1/1946,192.5250419
7/1/1946,192.2740708
8/1/1946,191.8632692
9/1/1946,191.6476455
10/1/1946,191.4613115
11/1/1946,191.2893486
12/1/1946,191.1675202
1/1/1947,190.917517
2/1/1947,190.7700738
3/1/1947,190.6471462
4/1/1947,190.4404415
5/1/1947,190.44878
6/1/1947,190.3715897
7/1/1947,190.3012809
8/1/1947,190.2438233
9/1/1947,190.1803127
10/1/1947,190.1910457
11/1/1947,190.0931107
12/1/1947,190.085491
1/1/1948,190.0623088
2/1/1948,189.977085
3/1/1948,189.9385857
4/1/1948,189.9000691
5/1/1948,189.8650926
6/1/1948,189.8311975
7/1/1948,189.8002907
8/1/1948,189.7701427
9/1/1948,189.7415524
10/1/1948,189.7035742
11/1/1948,189.6770706
12/1/1948,189.6637122
1/1/1949,189.6388656
2/1/1949,189.6148316
3/1/1949,189.5937301
4/1/1949,189.5603946
5/1/1949,189.5982886
6/1/1949,189.5613506
7/1/1949,189.5401772
8/1/1949,189.5076494
9/1/1949,189.4875126
10/1/1949,189.4688109
11/1/1949,189.4505442
12/1/1949,189.4337812
1/1/1950,189.4174264
2/1/1950,189.4582687
3/1/1950,189.4444435
4/1/1950,189.4297176
5/1/1950,189.4160834
6/1/1950,189.4025944
7/1/1950,189.3900287
8/1/1950,189.3220981
9/1/1950,189.3461214
10/1/1950,189.3344934
11/1/1950,189.3226217
12/1/1950,189.3109282
1/1/1951,189.3244457
2/1/1951,189.2545038
3/1/1951,189.2392968
4/1/1951,189.2202139
5/1/1951,189.1230167
6/1/1951,189.0924931
7/1/1951,189.0858928
8/1/1951,189.0573849
9/1/1951,189.0585711
10/1/1951,189.0238179
11/1/1951,189.0827177
12/1/1951,189.0148872
1/1/1952,188.95757
2/1/1952,188.9173467
3/1/1952,188.8269888
4/1/1952,188.6890931
5/1/1952,188.6312312
6/1/1952,188.4839885
7/1/1952,188.3585307
8/1/1952,188.3367629
9/1/1952,188.1392285
10/1/1952,187.9981383
11/1/1952,187.8129211
12/1/1952,187.6173324
1/1/1953,187.4026633
2/1/1953,187.247862
3/1/1953,187.0922291
4/1/1953,186.9294249
5/1/1953,186.7837376
6/1/1953,186.5866492
7/1/1953,186.4294471
8/1/1953,186.308251
9/1/1953,186.1692459
10/1/1953,186.0929833
11/1/1953,186.0077238
12/1/1953,185.9306435
1/1/1954,185.8540244
2/1/1954,185.7991416
3/1/1954,185.7196669
4/1/1954,185.634189
5/1/1954,185.556072
6/1/1954,185.5335799
7/1/1954,185.4687403
8/1/1954,185.4059317
9/1/1954,185.3456923
10/1/1954,185.2986867
11/1/1954,185.2654833
12/1/1954,185.1793112
1/1/1955,185.1483703
2/1/1955,185.0617615
3/1/1955,185.001134
4/1/1955,184.9295395
5/1/1955,184.9226229
6/1/1955,184.823883
7/1/1955,184.7121372
8/1/1955,184.6058743
9/1/1955,184.513367
10/1/1955,184.4098751
11/1/1955,184.2696789
12/1/1955,184.0865808
1/1/1956,183.9113694
2/1/1956,183.6772435
3/1/1956,183.4785857
4/1/1956,183.3165641
5/1/1956,183.2122895
6/1/1956,183.1061772
7/1/1956,183.0164978
8/1/1956,182.9398222
9/1/1956,182.8700356
10/1/1956,182.7713134
11/1/1956,182.7392715
12/1/1956,182.6804239
1/1/1957,182.642495
2/1/1957,182.6085548
3/1/1957,182.580311
4/1/1957,182.5518097
5/1/1957,182.5265018
6/1/1957,182.5024078
7/1/1957,182.4808012
8/1/1957,182.4708355
9/1/1957,182.4522123
10/1/1957,182.4363369
11/1/1957,182.4217525
12/1/1957,182.4090791
1/1/1958,182.3974163
2/1/1958,182.3870751
3/1/1958,182.378676
4/1/1958,182.4060586
5/1/1958,182.3989764
6/1/1958,182.3927376
7/1/1958,182.3875085
8/1/1958,182.382811
9/1/1958,182.378715
10/1/1958,182.3752487
11/1/1958,182.3722065
12/1/1958,182.3697294
1/1/1959,182.3905269
2/1/1959,182.3885941
3/1/1959,182.3870224
4/1/1959,182.3854822
5/1/1959,182.3841761
6/1/1959,182.3830169
7/1/1959,182.3820652
8/1/1959,182.381251
9/1/1959,182.4251495
10/1/1959,182.4242077
11/1/1959,182.4222458
12/1/1959,182.4204464
1/1/1960,182.418335
2/1/1960,182.4161839
3/1/1960,182.4142018
4/1/1960,182.4124367
5/1/1960,182.4111103
6/1/1960,182.4099813
7/1/1960,182.4087776
8/1/1960,182.4074186
9/1/1960,182.4059649
10/1/1960,182.4044835
11/1/1960,182.3530381
12/1/1960,182.351089
1/1/1961,182.3052881
2/1/1961,182.2923704
3/1/1961,182.2906274
4/1/1961,182.289287
5/1/1961,182.2883898
6/1/1961,182.2876276
7/1/1961,182.2868859
8/1/1961,182.2860062
9/1/1961,182.2847042
10/1/1961,182.2824043
11/1/1961,182.2438334
12/1/1961,182.2501794
1/1/1962,182.2348458
2/1/1962,182.2298067
3/1/1962,182.2096795
4/1/1962,182.1891835
5/1/1962,182.1545003
