datetime,Mean CH - layer 3 (Lower Aquifer)
4/1/1976,143.9516731
5/1/1976,143.9516573
6/1/1976,143.9516408
7/1/1976,143.9515469
8/1/1976,143.9514404
9/1/1976,143.9513315
10/1/1976,143.951222
11/1/1976,143.9511021
12/1/1976,143.9509324
1/1/1977,143.9401377
2/1/1977,143.9395637
3/1/1977,143.9389211
4/1/1977,143.9382535
5/1/1977,143.9373675
6/1/1977,143.9252522
7/1/1977,143.9286103
8/1/1977,143.9358479
9/1/1977,143.9041445
10/1/1977,143.9061275
11/1/1977,143.896458
12/1/1977,143.9100647
1/1/1978,143.9047564
2/1/1978,143.8878722
3/1/1978,143.8737451
4/1/1978,143.8740536
5/1/1978,143.8617244
6/1/1978,143.8516511
7/1/1978,143.8438999
8/1/1978,143.8396
9/1/1978,143.8478748
10/1/1978,143.846751
11/1/1978,143.8460245
12/1/1978,143.8349689
1/1/1979,143.8347632
2/1/1979,143.8346099
3/1/1979,143.8344353
4/1/1979,143.834252
5/1/1979,143.8340621
6/1/1979,143.8337191
7/1/1979,143.8331739
8/1/1979,143.8325799
9/1/1979,143.8318804
10/1/1979,143.8308348
11/1/1979,143.829515
12/1/1979,143.8282942
1/1/1980,143.8271902
2/1/1980,143.8259209
3/1/1980,143.8245433
4/1/1980,143.8232421
5/1/1980,143.7677353
6/1/1980,143.7666649
7/1/1980,143.7663122
8/1/1980,143.7660581
9/1/1980,143.7659334
10/1/1980,143.765852
11/1/1980,143.765852
12/1/1980,143.765852
1/1/1981,143.765852
2/1/1981,143.765852
3/1/1981,143.765852
4/1/1981,143.765852
5/1/1981,143.765852
6/1/1981,143.765852
7/1/1981,143.765852
8/1/1981,143.7658025
9/1/1981,143.7657118
10/1/1981,143.7653995
11/1/1981,143.7649662
12/1/1981,143.764515
1/1/1982,143.7619178
2/1/1982,143.7638656
3/1/1982,143.7564929
4/1/1982,143.7454772
5/1/1982,143.7294064
6/1/1982,143.7225436
7/1/1982,143.7260741
8/1/1982,143.7222873
9/1/1982,143.7197897
10/1/1982,143.7079732
11/1/1982,143.7567651
12/1/1982,143.7523047
1/1/1983,143.7480274
2/1/1983,143.7436187
3/1/1983,143.7392056
4/1/1983,143.738366
5/1/1983,143.7339427
6/1/1983,143.6774597
7/1/1983,143.6743946
8/1/1983,143.6718146
