datetime,Mean CH - layer 3 (Pliocene)
11/1/1986,114.2723341
12/1/1986,114.2720289
1/1/1987,114.2717095
2/1/1987,114.2713863
3/1/1987,114.2710909
4/1/1987,114.27076
5/1/1987,114.2704376
6/1/1987,114.2701039
7/1/1987,114.2697814
8/1/1987,114.2694495
9/1/1987,114.2691193
10/1/1987,114.2688018
11/1/1987,114.2684763
12/1/1987,114.268164
1/1/1988,114.2678444
2/1/1988,114.2675284
3/1/1988,114.2672362
4/1/1988,114.2669276
5/1/1988,114.2666323
6/1/1988,114.2662731
7/1/1988,114.2658546
8/1/1988,114.2654187
9/1/1988,114.2650059
10/1/1988,114.2646814
11/1/1988,114.2644091
12/1/1988,114.2641664
1/1/1989,114.2639349
2/1/1989,114.2638254
3/1/1989,114.2638254
4/1/1989,114.2638254
5/1/1989,114.2638254
6/1/1989,114.2638254
7/1/1989,114.2638254
8/1/1989,114.2638254
9/1/1989,114.2638254
10/1/1989,114.2638254
11/1/1989,114.2638254
12/1/1989,114.2638254
1/1/1990,114.2638254
2/1/1990,114.2638254
3/1/1990,114.2638254
4/1/1990,114.2638254
5/1/1990,114.2638254
6/1/1990,114.2638254
7/1/1990,114.2638254
8/1/1990,114.2638254
9/1/1990,114.2638254
10/1/1990,114.2638254
11/1/1990,114.2638254
12/1/1990,114.2638254
1/1/1991,114.2638254
2/1/1991,114.2638254
3/1/1991,114.2638254
4/1/1991,114.2638254
5/1/1991,114.2638254
6/1/1991,114.2638254
7/1/1991,114.2638254
8/1/1991,114.2638254
9/1/1991,114.2638254
10/1/1991,114.2638254
11/1/1991,114.2638254
12/1/1991,114.2638254
1/1/1992,114.2638254
2/1/1992,114.2638254
3/1/1992,114.2638254
4/1/1992,114.2638254
5/1/1992,114.2638254
6/1/1992,114.2638254
7/1/1992,114.2638254
8/1/1992,114.2638254
9/1/1992,114.2638254
10/1/1992,114.2638254
11/1/1992,114.2638254
12/1/1992,114.2638254
1/1/1993,114.2638254
2/1/1993,114.2638254
3/1/1993,114.2638254
4/1/1993,114.2638254
5/1/1993,114.2638254
6/1/1993,114.2638254
7/1/1993,114.2636928
8/1/1993,114.2634766
9/1/1993,114.2632578
10/1/1993,114.2630613
11/1/1993,114.2630613
12/1/1993,114.2630613
1/1/1994,114.2630613
2/1/1994,114.2630613
3/1/1994,114.2630613
4/1/1994,114.2630613
5/1/1994,114.2630613
6/1/1994,114.2630613
7/1/1994,114.2630613
8/1/1994,114.2630613
9/1/1994,114.2630613
10/1/1994,114.2630613
11/1/1994,114.2630613
12/1/1994,114.2630613
1/1/1995,114.2630613
2/1/1995,114.2630007
3/1/1995,114.2628317
