datetime,Mean CH - layer 2 (Principal Aquifer)
8/1/1939,200.5881655
9/1/1939,200.4548913
10/1/1939,200.3814901
11/1/1939,200.304541
12/1/1939,200.3197915
1/1/1940,200.2524814
2/1/1940,200.1890012
3/1/1940,200.1306184
4/1/1940,200.0686738
5/1/1940,200.0094936
6/1/1940,199.9492965
7/1/1940,199.8913327
8/1/1940,199.8316744
9/1/1940,199.7719152
10/1/1940,199.7141389
11/1/1940,199.6539688
12/1/1940,199.5950392
1/1/1941,199.6175536
2/1/1941,199.5557213
3/1/1941,199.5008475
4/1/1941,199.4414745
5/1/1941,199.3848408
6/1/1941,199.3264229
7/1/1941,199.2696055
8/1/1941,199.2261851
9/1/1941,199.1878705
10/1/1941,199.1263348
11/1/1941,199.0029953
12/1/1941,198.940862
1/1/1942,198.8744139
2/1/1942,198.8091518
3/1/1942,198.7527187
4/1/1942,198.6322392
5/1/1942,198.5658782
6/1/1942,198.495145
7/1/1942,198.4464589
8/1/1942,198.3692877
9/1/1942,198.2908679
10/1/1942,198.2143621
11/1/1942,198.1571382
12/1/1942,198.0786699
1/1/1943,198.0040679
2/1/1943,197.9392069
3/1/1943,197.8811825
4/1/1943,197.8191723
5/1/1943,197.7617352
6/1/1943,197.7038639
7/1/1943,197.5903136
8/1/1943,197.5937006
9/1/1943,197.5472817
10/1/1943,197.5257045
11/1/1943,197.4431524
12/1/1943,197.3421447
1/1/1944,197.2651265
2/1/1944,197.1514056
3/1/1944,197.0455509
4/1/1944,196.9928102
5/1/1944,196.9975992
6/1/1944,196.9614785
7/1/1944,196.9119396
8/1/1944,196.8247757
9/1/1944,196.7734244
10/1/1944,196.7022413
11/1/1944,196.6665408
12/1/1944,196.6168916
1/1/1945,196.6014328
2/1/1945,196.5147522
3/1/1945,196.4920246
4/1/1945,196.4660091
5/1/1945,196.4172795
6/1/1945,196.3594226
7/1/1945,196.3357004
8/1/1945,196.2873018
9/1/1945,196.2330577
10/1/1945,196.1500931
11/1/1945,195.9943141
12/1/1945,195.8234059
1/1/1946,195.6387872
2/1/1946,195.5446934
3/1/1946,195.4850979
4/1/1946,195.4262536
5/1/1946,195.3699221
6/1/1946,195.2570575
7/1/1946,195.1824582
8/1/1946,195.1085523
9/1/1946,194.987492
10/1/1946,194.7713261
11/1/1946,194.6460637
12/1/1946,194.4820195
1/1/1947,194.3663152
2/1/1947,194.0544895
3/1/1947,193.5522008
4/1/1947,193.1826904
5/1/1947,193.0008771
6/1/1947,192.769768
7/1/1947,192.5906426
8/1/1947,192.4147111
9/1/1947,192.2031544
10/1/1947,192.1199722
11/1/1947,192.0239635
12/1/1947,191.9986602
1/1/1948,191.9176252
2/1/1948,191.8419735
3/1/1948,191.7782911
4/1/1948,191.7124199
5/1/1948,191.6178152
6/1/1948,191.5217887
7/1/1948,191.2161254
8/1/1948,190.8315878
9/1/1948,190.0195083
10/1/1948,189.6912992
11/1/1948,189.4107166
12/1/1948,189.1662703
1/1/1949,188.9687044
2/1/1949,188.82559
3/1/1949,188.7322091
4/1/1949,188.6324259
5/1/1949,188.5583128
6/1/1949,188.4933871
7/1/1949,188.3056111
8/1/1949,187.5359313
9/1/1949,186.6419302
10/1/1949,185.508522
11/1/1949,184.2062371
12/1/1949,183.7877802
1/1/1950,183.6672683
2/1/1950,183.5479318
3/1/1950,183.5023794
4/1/1950,183.4586113
5/1/1950,183.4433013
6/1/1950,182.1903774
7/1/1950,179.5660768
8/1/1950,176.5975318
9/1/1950,172.865156
10/1/1950,169.5775815
11/1/1950,168.1724172
12/1/1950,167.2938363
1/1/1951,166.9047944
2/1/1951,166.839584
3/1/1951,166.853387
4/1/1951,166.756837
5/1/1951,166.5742864
6/1/1951,166.1683957
7/1/1951,165.6526078
8/1/1951,164.8417731
9/1/1951,164.092927
10/1/1951,163.3397805
11/1/1951,162.813994
12/1/1951,162.4432468
1/1/1952,162.3342321
2/1/1952,162.3474487
3/1/1952,162.2993908
4/1/1952,162.3576345
5/1/1952,162.3624352
6/1/1952,162.3173959
7/1/1952,162.2573774
8/1/1952,162.1585788
9/1/1952,161.7756543
10/1/1952,161.0782153
11/1/1952,160.2028929
12/1/1952,159.8076136
1/1/1953,159.6722522
2/1/1953,159.600418
3/1/1953,159.5593169
4/1/1953,159.5246792
5/1/1953,159.5647185
6/1/1953,159.5244419
7/1/1953,159.4827297
8/1/1953,159.438303
9/1/1953,159.3736845
10/1/1953,159.2783494
11/1/1953,159.1112292
12/1/1953,158.9673067
1/1/1954,158.9012526
2/1/1954,158.942041
3/1/1954,158.9138221
4/1/1954,158.8849749
5/1/1954,158.8575815
6/1/1954,158.8294483
7/1/1954,158.8023916
8/1/1954,158.7742077
9/1/1954,158.7453395
10/1/1954,158.7162051
11/1/1954,158.7207781
12/1/1954,158.685533
1/1/1955,158.6555002
2/1/1955,158.6269526
3/1/1955,158.6400843
4/1/1955,158.6139774
5/1/1955,158.5890446
6/1/1955,158.5635272
7/1/1955,158.5386895
8/1/1955,158.5114401
9/1/1955,158.3200234
10/1/1955,158.0193373
11/1/1955,157.8019636
12/1/1955,157.6968035
1/1/1956,157.6308321
2/1/1956,157.5877195
3/1/1956,157.5592104
4/1/1956,157.5321512
5/1/1956,157.5073768
6/1/1956,157.4827526
7/1/1956,157.4118318
8/1/1956,157.4352015
9/1/1956,157.4114248
10/1/1956,157.3885474
11/1/1956,157.3650848
12/1/1956,157.3426174
1/1/1957,157.3198074
2/1/1957,157.2971826
3/1/1957,157.2769473
4/1/1957,157.2547164
5/1/1957,157.2333029
6/1/1957,157.1365053
7/1/1957,156.831774
8/1/1957,154.849351
9/1/1957,152.2972445
10/1/1957,151.3704722
11/1/1957,151.0359399
12/1/1957,150.9431043
1/1/1958,150.9140728
2/1/1958,150.8917049
3/1/1958,150.8724267
4/1/1958,150.8517572
5/1/1958,150.8320257
6/1/1958,150.8119573
7/1/1958,150.8406585
8/1/1958,150.8208876
9/1/1958,150.8012301
10/1/1958,150.7823108
11/1/1958,150.7628694
12/1/1958,150.7441548
1/1/1959,150.7249214
2/1/1959,150.7057952
3/1/1959,150.6886065
4/1/1959,150.669682
5/1/1959,150.6514728
6/1/1959,150.6327723
7/1/1959,150.6147775
8/1/1959,150.5962902
9/1/1959,150.5779085
10/1/1959,150.5891096
11/1/1959,150.6120637
12/1/1959,150.581026
1/1/1960,150.5555427
2/1/1960,150.5353657
3/1/1960,150.5929334
4/1/1960,150.5744683
5/1/1960,150.5567679
6/1/1960,150.589341
7/1/1960,150.5720787
8/1/1960,150.5544643
9/1/1960,150.53701
10/1/1960,150.5201759
11/1/1960,150.502844
12/1/1960,150.486128
1/1/1961,150.4688925
2/1/1961,150.4517097
3/1/1961,150.3889615
4/1/1961,150.4192092
5/1/1961,150.4016863
6/1/1961,150.3811154
7/1/1961,150.3499507
8/1/1961,150.1759575
9/1/1961,149.7095001
10/1/1961,148.9195201
11/1/1961,148.1173276
12/1/1961,147.5069949
1/1/1962,146.961424
2/1/1962,146.8159983
3/1/1962,146.7530875
4/1/1962,146.7187638
5/1/1962,146.6948068
6/1/1962,146.7416675
7/1/1962,146.7096712
8/1/1962,146.6075699
9/1/1962,146.5092445
10/1/1962,146.3182419
11/1/1962,146.0294268
12/1/1962,145.903878
1/1/1963,145.8340639
2/1/1963,145.7964095
3/1/1963,145.7751372
4/1/1963,145.7564674
5/1/1963,145.7397936
6/1/1963,145.6755303
7/1/1963,145.6588031
8/1/1963,145.6399793
9/1/1963,145.6185696
10/1/1963,145.6490945
11/1/1963,145.620472
12/1/1963,145.5958739
1/1/1964,145.5747607
2/1/1964,145.5562073
3/1/1964,145.5405723
4/1/1964,145.5252131
5/1/1964,145.5104969
6/1/1964,145.4943108
7/1/1964,145.4774171
8/1/1964,145.4503368
9/1/1964,145.3837941
10/1/1964,145.1549008
11/1/1964,144.6914787
12/1/1964,144.2825061
1/1/1965,144.028943
2/1/1965,143.8562619
3/1/1965,143.5956607
4/1/1965,143.4896179
5/1/1965,143.3728786
6/1/1965,143.3268398
7/1/1965,143.3248962
8/1/1965,143.2874709
9/1/1965,143.3159433
10/1/1965,143.2948765
11/1/1965,143.2767689
12/1/1965,143.2610104
1/1/1966,143.2457535
2/1/1966,143.2318043
3/1/1966,143.2200348
4/1/1966,143.2075671
5/1/1966,143.2113363
6/1/1966,143.1991119
7/1/1966,143.1871122
8/1/1966,143.1750113
9/1/1966,143.2310386
10/1/1966,143.2193433
11/1/1966,143.207406
12/1/1966,143.1959064
1/1/1967,143.184071
2/1/1967,143.1722693
3/1/1967,143.161621
4/1/1967,143.195913
5/1/1967,143.1844988
6/1/1967,143.1728392
7/1/1967,143.1616411
8/1/1967,143.1502374
9/1/1967,143.138889
