datetime,Mean CH - layer 3 (Pliocene)
5/1/1977,157.3405252
6/1/1977,157.2034256
7/1/1977,156.9031411
8/1/1977,156.6267934
9/1/1977,156.2138371
10/1/1977,155.9704915
11/1/1977,155.7066073
12/1/1977,155.430917
1/1/1978,155.1450179
2/1/1978,154.882565
3/1/1978,154.6276943
4/1/1978,154.3619652
5/1/1978,154.1009173
6/1/1978,153.8225098
7/1/1978,153.5641128
8/1/1978,153.3185674
9/1/1978,153.0910143
10/1/1978,152.7210034
11/1/1978,152.5022696
12/1/1978,152.2882803
1/1/1979,152.0061961
2/1/1979,151.7729923
3/1/1979,151.5859176
4/1/1979,151.3833772
5/1/1979,151.1586315
6/1/1979,150.9665866
7/1/1979,150.7684859
8/1/1979,150.5599131
9/1/1979,150.2795901
10/1/1979,150.1079531
11/1/1979,149.9019913
12/1/1979,149.736599
1/1/1980,149.5707996
2/1/1980,149.4096151
3/1/1980,149.262568
4/1/1980,149.1068717
5/1/1980,148.9257743
6/1/1980,148.7971619
7/1/1980,148.641785
8/1/1980,148.478601
9/1/1980,148.2831946
10/1/1980,148.1199033
11/1/1980,148.1014362
12/1/1980,147.9746046
1/1/1981,147.831279
2/1/1981,147.6570143
3/1/1981,147.4697244
4/1/1981,147.2953865
5/1/1981,147.1428447
6/1/1981,146.97968
7/1/1981,146.8078517
8/1/1981,146.538592
9/1/1981,146.3065822
10/1/1981,146.0567124
11/1/1981,145.8005492
12/1/1981,145.4666306
1/1/1982,145.0830357
2/1/1982,144.6972542
3/1/1982,144.3084952
4/1/1982,144.085199
5/1/1982,143.7344483
6/1/1982,143.3597774
7/1/1982,143.0182051
8/1/1982,142.6335518
9/1/1982,142.243088
10/1/1982,141.8846328
11/1/1982,141.5072036
12/1/1982,141.2182985
1/1/1983,140.88777
2/1/1983,140.6653692
3/1/1983,140.5166563
4/1/1983,140.4809136
5/1/1983,140.1522996
6/1/1983,139.9849102
7/1/1983,139.7773964
8/1/1983,139.4523662
9/1/1983,139.3383023
10/1/1983,139.0391664
11/1/1983,138.709321
12/1/1983,138.4578259
1/1/1984,138.1766578
2/1/1984,137.8286276
3/1/1984,137.5066698
4/1/1984,137.1715786
5/1/1984,136.9139856
6/1/1984,136.6533924
7/1/1984,136.3818329
8/1/1984,136.0823515
9/1/1984,135.7584431
10/1/1984,135.3754831
11/1/1984,135.0515454
12/1/1984,134.577026
1/1/1985,134.2123728
2/1/1985,133.8585388
3/1/1985,133.4971929
4/1/1985,133.20243
5/1/1985,132.8475908
6/1/1985,132.4175212
7/1/1985,131.9364695
8/1/1985,131.5075358
9/1/1985,131.1038451
10/1/1985,130.7843846
11/1/1985,130.3986398
12/1/1985,130.0662742
1/1/1986,129.7481285
2/1/1986,129.453552
3/1/1986,129.1924908
4/1/1986,128.8821213
5/1/1986,128.4891742
6/1/1986,128.3029075
7/1/1986,128.1425537
8/1/1986,127.9621288
9/1/1986,127.7744686
10/1/1986,127.5806723
11/1/1986,127.4210497
12/1/1986,127.2576394
1/1/1987,127.0770131
2/1/1987,126.9045474
3/1/1987,126.8103908
4/1/1987,126.708828
5/1/1987,126.5918076
6/1/1987,126.3044342
7/1/1987,126.1850771
8/1/1987,126.0660105
9/1/1987,125.9264745
10/1/1987,125.7259547
11/1/1987,125.575729
12/1/1987,125.4534357
1/1/1988,125.2745995
2/1/1988,125.1213629
3/1/1988,124.9236227
4/1/1988,124.8927245
5/1/1988,124.7623929
6/1/1988,124.6344023
7/1/1988,124.4873866
8/1/1988,124.3671092
9/1/1988,124.19309
10/1/1988,124.0822122
11/1/1988,124.0786256
12/1/1988,123.974231
1/1/1989,123.7532907
2/1/1989,123.6902555
3/1/1989,123.6029524
4/1/1989,123.5076126
5/1/1989,123.4149082
6/1/1989,123.2380154
7/1/1989,123.0868105
8/1/1989,122.9812335
9/1/1989,123.0183419
10/1/1989,122.9012877
11/1/1989,122.774164
12/1/1989,122.6485414
1/1/1990,122.4811306
2/1/1990,122.2541048
3/1/1990,122.167609
4/1/1990,121.9714321
5/1/1990,121.8853798
6/1/1990,121.7968419
7/1/1990,121.6777161
8/1/1990,121.590061
9/1/1990,121.6470314
10/1/1990,121.5630164
11/1/1990,121.4767446
12/1/1990,121.3671685
1/1/1991,121.2820118
2/1/1991,121.1974002
3/1/1991,121.1213962
4/1/1991,120.9356728
5/1/1991,120.8553966
6/1/1991,120.7993468
7/1/1991,120.6934408
8/1/1991,120.7095157
9/1/1991,120.6279057
10/1/1991,120.5493024
11/1/1991,120.4681898
12/1/1991,120.3900296
1/1/1992,120.3093104
2/1/1992,120.2619041
3/1/1992,120.1585143
4/1/1992,120.0764307
5/1/1992,119.995534
6/1/1992,119.9102056
7/1/1992,119.8811707
8/1/1992,119.7318847
9/1/1992,119.6478848
10/1/1992,119.567654
11/1/1992,119.4376665
12/1/1992,119.3603608
1/1/1993,119.280959
2/1/1993,119.3389684
3/1/1993,119.2682423
4/1/1993,119.1765372
5/1/1993,119.1007763
6/1/1993,119.020847
7/1/1993,118.9720304
8/1/1993,118.8856075
9/1/1993,118.7944134
10/1/1993,118.701235
11/1/1993,118.6258106
12/1/1993,118.4955282
1/1/1994,118.3479469
2/1/1994,118.2371514
3/1/1994,118.1697232
4/1/1994,118.0973433
5/1/1994,118.0276325
